"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.585308708E0,-3.582094312E-1,-2.376291752E0,-3.467769623E-1
1.595314708E0,-1.160926938E0,-2.171789885E0,-6.270033121E-1
1.605320708E0,-1.813551545E0,-1.993936658E0,-4.629245996E-1
1.615325708E0,-1.883404732E0,-2.331167221E0,3.455837443E-2
1.625331708E0,-1.585531831E0,-2.750306368E0,5.103336573E-1
1.635337708E0,-1.316394687E0,-2.457774639E0,7.473732829E-1
1.645343708E0,-8.842418194E-1,-1.630593061E0,7.594051957E-1
1.655348708E0,-2.520809770E-1,-6.476666927E-1,5.698230863E-1
1.665354708E0,3.536755145E-1,2.499914169E-1,2.627606392E-1
1.675360708E0,6.672100425E-1,8.567916155E-1,-4.407145455E-2
1.685366708E0,6.703983545E-1,1.055302024E0,-2.392063290E-1
1.695372708E0,5.298837423E-1,8.706638217E-1,-3.397679329E-1
1.705377708E0,3.162731528E-1,5.022759438E-1,-4.192022979E-1
1.715383708E0,1.141950041E-1,1.088159233E-1,-4.306775033E-1
1.725389708E0,-4.226224497E-2,-1.351815611E-1,-3.473434746E-1
1.735395708E0,-1.226686686E-1,-1.486611068E-1,-2.236991823E-1
1.745400708E0,-1.031823158E-1,5.168129224E-3,-1.224553883E-1
1.755406708E0,-6.121060252E-2,1.811762750E-1,-7.543146610E-2
1.765412708E0,-3.657422960E-2,2.493907660E-1,-5.687828362E-2
1.775418708E0,-2.188060433E-3,2.694769800E-1,8.807436563E-3
1.785423708E0,2.594663948E-2,3.053534925E-1,5.873504654E-2
1.795429708E0,4.437394813E-2,2.054003626E-1,6.583782285E-2
1.805435708E0,6.494207680E-2,2.403474152E-1,6.458719820E-2
1.815441708E0,7.011476159E-2,3.756563663E-1,3.385360539E-2
1.825447708E0,2.954257093E-2,7.061626315E-1,-5.915836245E-2
1.835452708E0,-6.274638325E-2,8.385884762E-1,-1.950955093E-1
1.845458708E0,-1.597573459E-1,4.225406647E-1,-2.395926714E-1
1.855464708E0,-2.440802157E-1,-1.138135791E-1,-1.792755425E-1
1.865470708E0,-1.521596164E-1,-2.525211275E-1,-9.059253335E-2
1.875475708E0,6.028660387E-2,-7.340573519E-2,-2.031583525E-2
1.885481708E0,2.141762972E-1,2.103668451E-1,6.549121439E-2
1.895487708E0,2.793707550E-1,3.386609554E-1,1.645468175E-1
1.905493708E0,2.809361517E-1,3.945047855E-1,2.324366421E-1
1.915498708E0,2.239184380E-1,5.367276073E-1,2.827919126E-1
1.925504708E0,1.198034883E-1,6.543812752E-1,2.881933451E-1
1.935510708E0,-2.881670929E-2,4.090285599E-1,2.319193035E-1
1.945516708E0,-1.490371376E-1,6.036566570E-2,1.569912583E-1
1.955522708E0,-1.640160084E-1,-9.301801771E-2,7.547873259E-2
1.965527708E0,-8.463063836E-2,-6.842958182E-2,-1.303355955E-2
1.975533708E0,4.009934142E-2,3.823783621E-2,-2.959393896E-2
1.985539708E0,9.207279980E-2,2.253823541E-2,-1.752158403E-1
1.995545708E0,-4.630535468E-2,-3.332710862E-1,-4.821885228E-1
2.005550708E0,-6.647720188E-2,-1.747989058E-1,-5.433461666E-1
2.015556708E0,-2.239432931E-2,5.797386169E-3,-4.948689342E-1
2.025562708E0,2.277874202E-2,1.708579808E-1,-4.609008431E-1
2.035568708E0,9.840003401E-2,1.785351634E-1,-3.910842538E-1
2.045573708E0,1.712199152E-1,3.320147395E-1,-3.206156790E-1
2.055579708E0,2.557579577E-1,5.794925094E-1,-2.639211118E-1
2.065585708E0,2.651964724E-1,8.143656850E-1,-2.850887179E-1
2.075591708E0,2.405599505E-1,6.114053130E-1,-2.595833838E-1
2.085597708E0,1.642539799E-1,3.391577899E-1,-2.146997899E-1
2.095602708E0,2.037999630E-1,2.553486824E-1,-2.498095855E-2
2.105608708E0,2.424197942E-1,5.735722184E-1,1.665938050E-1
2.115614708E0,2.887153625E-1,1.082946539E0,3.603346348E-1
2.125620708E0,2.621079981E-1,1.409746766E0,3.543132246E-1
2.135625708E0,1.362513006E-1,1.296757221E0,7.850502431E-2
2.145631708E0,1.829884015E-2,7.155396342E-1,-2.787028849E-1
2.155637708E0,6.630194839E-4,7.474888861E-2,-4.631084204E-1
2.165643708E0,6.679916382E-2,-2.414287776E-1,-4.606543183E-1
2.175648708E0,8.638494462E-2,-5.226896405E-1,-4.449147582E-1
2.185654708E0,1.033990830E-1,-6.616957188E-1,-2.470349967E-1
2.195660708E0,2.288633585E-2,-1.315063953E0,-1.363260895E-1
2.205666708E0,-2.378682941E-1,-2.303268433E0,-4.331945255E-2
2.215672708E0,-7.287966013E-1,-3.323728085E0,-2.449778020E-1
2.225677708E0,-1.020664454E0,-3.576670647E0,-5.802625418E-1
2.235683708E0,-1.015450954E0,-3.158982038E0,-6.129283905E-1
2.245689708E0,-7.432036996E-1,-2.159996271E0,-6.561738253E-1
2.255695708E0,-2.555955350E-1,-5.209364891E-1,-9.281284213E-1
2.265700708E0,1.330856085E-1,7.499535680E-1,-1.193853378E0
2.275706708E0,2.663982213E-1,9.891496897E-1,-1.315500021E0
2.285712708E0,3.131596148E-1,9.033860564E-1,-1.141607046E0
2.295718708E0,2.891909778E-1,9.045146704E-1,-8.507512808E-1
2.305724708E0,1.246483847E-1,8.690301776E-1,-5.482414961E-1
2.315729708E0,-6.189656258E-2,5.990120769E-1,-3.264153004E-1
2.325735708E0,-1.681934446E-1,4.343456328E-1,-2.280482650E-1
2.335741708E0,-1.508643478E-1,5.183852315E-1,-2.491676509E-1
2.345747708E0,-6.951240357E-5,6.355211735E-1,-1.855370104E-1
2.355752708E0,2.230221778E-1,7.348750830E-1,9.129534662E-2
2.365758708E0,5.443541408E-1,1.268038034E0,1.924842745E-1
2.375764708E0,6.646825075E-1,1.480366707E0,2.051183768E-2
2.385770708E0,6.053025723E-1,1.462389588E0,2.973354459E-1
2.395775708E0,5.090018511E-1,8.208154440E-1,4.242795408E-1
2.405781708E0,5.203719139E-1,1.035095215E0,4.385144114E-1
2.415787708E0,4.199219346E-1,9.855941534E-1,7.567790896E-2
2.425793708E0,3.518621922E-1,1.469386935E0,-3.715294302E-1
2.435799708E0,1.950328052E-1,9.110625982E-1,-4.001123309E-1
2.445804708E0,9.282387048E-2,-1.148470044E-1,-1.277585626E-1
2.455810708E0,-2.186951786E-2,-5.455770493E-1,-6.220602989E-2
2.465816708E0,-2.620850503E-1,-8.016183972E-1,-2.036446482E-1
2.475822708E0,-3.911660314E-1,-1.026155114E0,-2.889930308E-1
2.485827708E0,-4.737879336E-1,-1.199431539E0,-2.992853224E-1
2.495833708E0,-5.357116461E-1,-1.309891820E0,-2.637283504E-1
2.505839708E0,-5.268585086E-1,-1.258604884E0,-1.872540712E-1
2.515845708E0,-4.104899466E-1,-9.464669824E-1,-9.817247093E-2
2.525851708E0,-2.628637254E-1,-6.173314452E-1,1.925057173E-1
2.535856708E0,-7.161317021E-2,-3.210264444E-1,4.626952410E-1
2.545862708E0,1.114205569E-1,1.599271446E-1,6.948744059E-1
2.555868708E0,1.654535979E-1,3.652817607E-1,7.345805764E-1
2.565874542E0,1.379042715E-1,3.491523266E-1,5.683537722E-1
2.575879542E0,7.771230489E-2,1.764529794E-1,9.636606574E-1
2.585885542E0,-4.747091979E-2,-1.190274060E-1,1.343498230E0
2.595891542E0,3.202947322E-3,-2.260216773E-1,9.942813516E-1
2.605897542E0,1.027798727E-1,2.563990355E-1,2.997747362E-1
2.615902542E0,5.423234031E-2,4.635052383E-1,-1.385151744E-1
2.625908542E0,-5.311941728E-2,2.327559143E-1,-3.134012222E-1
2.635914542E0,-1.042277738E-1,7.763277739E-2,-3.932523727E-1
2.645920542E0,-1.446500272E-1,7.209313661E-2,-3.833837807E-1
2.655926542E0,-2.025666237E-1,4.348904639E-2,-3.135744333E-1
2.665931542E0,-2.815940678E-1,-7.304635644E-2,-2.018585354E-1
2.675937542E0,-3.619878590E-1,-2.154103667E-1,-8.562628925E-2
2.685943542E0,-3.991740942E-1,-3.018823862E-1,-1.841849089E-2
2.695949542E0,-3.742762506E-1,-3.199393153E-1,-1.634796523E-2
2.705954542E0,-3.089225292E-1,-3.038439453E-1,-2.761553228E-2
2.715960542E0,-2.322174311E-1,-2.595066130E-1,-2.360883355E-2
2.725966542E0,-1.544051915E-1,-1.936626434E-1,-1.310186367E-2
2.735972542E0,-9.494072944E-2,-1.200750023E-1,1.319262572E-2
2.745978542E0,-6.814107299E-2,-4.196529090E-2,4.210150614E-2
2.755983542E0,-8.954339474E-2,4.600650072E-2,6.297724694E-2
2.765989542E0,-1.549511701E-1,1.284827292E-1,7.651036233E-2
2.775995542E0,-2.448030859E-1,1.856283396E-1,8.522205800E-2
2.786001542E0,-3.482101858E-1,2.256420702E-1,7.157016546E-2
2.796006542E0,-4.345372915E-1,2.490541935E-1,4.968287423E-2
2.806012542E0,-4.714678526E-1,2.518446445E-1,3.513269499E-2
2.816018542E0,-4.868492484E-1,2.163059264E-1,1.602057181E-2
2.826024542E0,-4.284245670E-1,2.006904781E-1,6.834264845E-3
2.836029542E0,-2.547171116E-1,3.038444817E-1,5.769702047E-2
2.846035542E0,-1.393628269E-1,3.675169349E-1,1.075045243E-1
2.856041542E0,-6.885080785E-2,3.603403568E-1,1.319594979E-1
2.866047542E0,3.121693805E-2,4.322036207E-1,1.394339204E-1
2.876053542E0,1.694560796E-1,5.583206415E-1,1.460422426E-1
2.886058542E0,3.223204613E-1,5.928626060E-1,1.568400264E-1
2.896064542E0,3.903699815E-1,5.585458279E-1,1.731278002E-1
