"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.505344500E0,2.863887787E0,5.377455902E1,-3.397447586E0
1.515338500E0,5.850044250E0,5.344092560E1,-3.828010559E0
1.525333500E0,8.679733276E0,5.290270996E1,-4.228321075E0
1.535328500E0,1.130657578E1,5.228438568E1,-4.990533829E0
1.545322500E0,1.364223862E1,5.160515594E1,-5.996364594E0
1.555317500E0,1.576196098E1,5.081204987E1,-7.065856934E0
1.565311500E0,1.757895851E1,5.000754547E1,-8.169534683E0
1.575306500E0,1.925854874E1,4.912124634E1,-9.461036682E0
1.585301500E0,2.061998749E1,4.828492737E1,-1.093947601E1
1.595295500E0,2.154190063E1,4.736151123E1,-1.252706528E1
1.605290500E0,2.147897720E1,4.686135864E1,-1.424264145E1
1.615285500E0,2.012595749E1,4.711359406E1,-1.588237381E1
1.625279500E0,1.822992706E1,4.783237457E1,-1.683062744E1
1.635274500E0,1.676636887E1,4.855139160E1,-1.686161232E1
1.645269500E0,1.624260902E1,4.904374695E1,-1.617092323E1
1.655263500E0,1.631019211E1,4.931724548E1,-1.510803223E1
1.665258500E0,1.672431183E1,4.946240997E1,-1.372101974E1
1.675253500E0,1.726012611E1,4.959577942E1,-1.198117065E1
1.685247500E0,1.764610672E1,4.977369690E1,-9.997020721E0
1.695242500E0,1.773647499E1,4.999100494E1,-7.793777466E0
1.705237500E0,1.766622162E1,5.022052765E1,-5.507122040E0
1.715231500E0,1.749095726E1,5.038038635E1,-3.455295563E0
1.725226500E0,1.738542557E1,5.048941803E1,-1.707287788E0
1.735221500E0,1.737065125E1,5.050266266E1,-1.330242157E-1
1.745215500E0,1.744864273E1,5.045178986E1,1.248955727E0
1.755210500E0,1.760458374E1,5.022493744E1,2.556396484E0
1.765205500E0,1.782082748E1,4.989435577E1,4.011951447E0
1.775199500E0,1.798635674E1,4.965297699E1,5.571904182E0
1.785194500E0,1.807786369E1,4.927383423E1,7.295923233E0
1.795188500E0,1.806046295E1,4.897402954E1,8.832981110E0
1.805183500E0,1.792315292E1,4.880323792E1,1.008896637E1
1.815178500E0,1.762216568E1,4.876667023E1,1.098301888E1
1.825172500E0,1.726640892E1,4.873661041E1,1.179804420E1
1.835167500E0,1.692049599E1,4.869409943E1,1.246741104E1
1.845162500E0,1.673563576E1,4.854287720E1,1.323781013E1
1.855156500E0,1.676752281E1,4.828696442E1,1.386284161E1
1.865151500E0,1.692191124E1,4.793923950E1,1.447432613E1
1.875146500E0,1.711731148E1,4.770630646E1,1.497808933E1
1.885140500E0,1.742142677E1,4.749551392E1,1.521934795E1
1.895135500E0,1.779520226E1,4.726469421E1,1.527874565E1
1.905130500E0,1.831872559E1,4.717579651E1,1.490946388E1
1.915124500E0,1.869438553E1,4.716178131E1,1.423693943E1
1.925119500E0,1.909598923E1,4.726260376E1,1.336264992E1
1.935114500E0,1.923080063E1,4.744454193E1,1.261829758E1
1.945108500E0,1.926194382E1,4.771681213E1,1.194192886E1
1.955103500E0,1.914303589E1,4.801645660E1,1.136359119E1
1.965098500E0,1.896430588E1,4.825428009E1,1.099864960E1
1.975092500E0,1.887092972E1,4.842465210E1,1.066304874E1
1.985087500E0,1.886602402E1,4.854767609E1,1.004196072E1
1.995082500E0,1.903072357E1,4.869504547E1,9.336018562E0
2.005076500E0,1.925862122E1,4.875816345E1,8.528095245E0
2.015071500E0,1.970033264E1,4.869450378E1,7.772089005E0
2.025066500E0,2.018101501E1,4.869177246E1,7.046010494E0
2.035060500E0,2.063088226E1,4.869147491E1,6.319738388E0
2.045055500E0,2.108632278E1,4.859867096E1,5.449265480E0
2.055050500E0,2.152647018E1,4.846052551E1,4.665196419E0
2.065044500E0,2.196623230E1,4.838551331E1,4.088604927E0
2.075039500E0,2.236606216E1,4.826763916E1,3.707884789E0
2.085034500E0,2.279537201E1,4.812271881E1,3.550995827E0
2.095028500E0,2.319948578E1,4.796009064E1,3.574284554E0
2.105023500E0,2.353549194E1,4.788938141E1,3.654312134E0
2.115018500E0,2.396621704E1,4.768347168E1,4.247039795E0
2.125011750E0,2.405917358E1,4.754975891E1,4.501213074E0
2.135006750E0,2.415197754E1,4.753085327E1,4.751091003E0
2.145000750E0,2.415565491E1,4.750211334E1,4.917745590E0
2.154995750E0,2.418928528E1,4.751038361E1,5.030039787E0
2.164990750E0,2.414030075E1,4.745710754E1,5.255223274E0
2.174984750E0,2.411688614E1,4.741369629E1,5.717452049E0
2.184979750E0,2.407659149E1,4.731357574E1,6.329616070E0
2.194974750E0,2.407848358E1,4.731064606E1,6.933901310E0
2.204968750E0,2.419591141E1,4.713081360E1,7.570733070E0
2.214963750E0,2.427873611E1,4.695429993E1,8.190291405E0
2.224958750E0,2.449345779E1,4.675746155E1,8.567095757E0
2.234952750E0,2.478714752E1,4.658950806E1,8.605131149E0
2.244947750E0,2.507538605E1,4.624227142E1,8.514905930E0
2.254942750E0,2.537193298E1,4.600350952E1,8.144817352E0
2.264936750E0,2.549681091E1,4.593395233E1,7.680732250E0
2.274931750E0,2.558742142E1,4.592770386E1,7.415157318E0
2.284926750E0,2.569342041E1,4.597059631E1,7.194618702E0
2.294920750E0,2.578775406E1,4.592352295E1,7.016916752E0
2.304915750E0,2.594071579E1,4.583372498E1,6.823123455E0
2.314910750E0,2.614457321E1,4.565956879E1,6.609467983E0
2.324904750E0,2.636423492E1,4.549461365E1,6.619449615E0
2.334899750E0,2.650089645E1,4.520787048E1,6.964845181E0
2.344894750E0,2.667222214E1,4.490061951E1,7.448504448E0
2.354888750E0,2.706998062E1,4.473144531E1,7.174265385E0
2.364883750E0,2.804388809E1,4.421516418E1,5.671328068E0
2.374878750E0,2.927238083E1,4.356564331E1,3.539875031E0
2.384872750E0,3.008295822E1,4.312102509E1,1.894390106E0
2.394867750E0,3.024276733E1,4.306658173E1,8.299360275E-1
2.404861750E0,3.002667236E1,4.325794220E1,2.210073471E-1
2.414856750E0,2.974925232E1,4.344802856E1,1.039505005E-1
2.424851750E0,2.945608902E1,4.364988708E1,3.708248138E-1
2.434845750E0,2.908327103E1,4.390016937E1,7.983512878E-1
2.444840750E0,2.857774734E1,4.421968842E1,1.033468246E0
2.454835750E0,2.795443726E1,4.473892212E1,8.349618912E-1
2.464829750E0,2.724908829E1,4.528469086E1,3.386497498E-1
2.474824750E0,2.656498718E1,4.586066437E1,-5.072441101E-1
2.484819750E0,2.599280167E1,4.630807495E1,-1.325492859E0
2.494813750E0,2.557845688E1,4.661127472E1,-1.953533173E0
2.504808750E0,2.522172165E1,4.687985992E1,-2.616556168E0
2.514803750E0,2.485570908E1,4.714715576E1,-3.110351562E0
2.524797750E0,2.454250717E1,4.746283722E1,-3.528516769E0
2.534792750E0,2.422510147E1,4.775601196E1,-3.769712448E0
2.544787750E0,2.384700012E1,4.794613647E1,-3.853586197E0
2.554781750E0,2.357749176E1,4.818292236E1,-3.779050827E0
2.564776750E0,2.328878784E1,4.839970398E1,-3.704282761E0
2.574771750E0,2.296025848E1,4.865143585E1,-3.558015823E0
2.584765750E0,2.273734665E1,4.877645111E1,-3.218051910E0
2.594760750E0,2.260773087E1,4.882939148E1,-2.747989655E0
2.604755750E0,2.252368164E1,4.883727264E1,-2.187117577E0
2.614749750E0,2.236455536E1,4.887694550E1,-1.383771896E0
2.624744750E0,2.216240311E1,4.900039673E1,-3.779792786E-1
2.634738750E0,2.179968262E1,4.909446716E1,7.311267853E-1
2.644733750E0,2.141575241E1,4.921644592E1,1.881818771E0
2.654728750E0,2.080757904E1,4.946109772E1,3.101731300E0
2.664722750E0,2.004019928E1,4.972950745E1,4.293401718E0
2.674717750E0,1.935991669E1,4.961334991E1,6.292655945E0
2.684712750E0,1.849285126E1,4.971814728E1,7.352336884E0
2.694706750E0,1.762097168E1,4.995565033E1,8.099304199E0
2.704701750E0,1.665909576E1,5.021384430E1,8.500232697E0
2.714696750E0,1.574890137E1,5.051192474E1,8.794094086E0
2.724690750E0,1.487639427E1,5.081467438E1,8.703728676E0
2.734685750E0,1.401484299E1,5.103052521E1,8.383660316E0
2.744680750E0,1.315732574E1,5.142441559E1,7.699598312E0
2.754674750E0,1.234682655E1,5.173494720E1,6.859237671E0
2.764669750E0,1.157309151E1,5.200368500E1,5.801079750E0
2.774664750E0,1.079235458E1,5.238820648E1,4.652738571E0
2.784658750E0,1.006671333E1,5.261703491E1,3.648921967E0
2.794653750E0,9.422502518E0,5.278873444E1,2.832348824E0
2.804647750E0,9.145374298E0,5.284530640E1,2.220613480E0
2.814642750E0,9.662797928E0,5.264532471E1,1.690547943E0
2.824637750E0,1.104338264E1,5.228139496E1,1.692892075E0
2.834631750E0,1.282621193E1,5.168627930E1,2.504224777E0
2.844626750E0,1.406426239E1,5.131716919E1,3.320550919E0
2.854621750E0,1.462226868E1,5.120732880E1,3.546444893E0
2.864615750E0,1.469172478E1,5.128392029E1,3.217138290E0
2.874610750E0,1.458888435E1,5.142466736E1,2.466392517E0
2.884605750E0,1.444392776E1,5.148804474E1,1.780147552E0
2.894599750E0,1.429932976E1,5.168436432E1,1.218167305E0
2.904594750E0,1.420047379E1,5.178376007E1,7.457742691E-1
2.914588750E0,1.415905380E1,5.180747223E1,3.875379562E-1
2.924583750E0,1.419883156E1,5.192916870E1,-1.067733765E-1
2.934578750E0,1.430716324E1,5.187782288E1,-5.215702057E-1
2.944572750E0,1.439711571E1,5.180051422E1,-8.008432388E-1
2.954567750E0,1.460331154E1,5.174633026E1,-8.012084961E-1
2.964562750E0,1.484928322E1,5.177650452E1,-8.209714890E-1
2.974556750E0,1.509395599E1,5.177006531E1,-8.305587769E-1
2.984551750E0,1.544563866E1,5.163372803E1,-7.030162811E-1
2.994546750E0,1.579056549E1,5.154886627E1,-5.738983154E-1
3.004540750E0,1.611895370E1,5.145281219E1,-4.994678497E-1
3.014535750E0,1.646590805E1,5.137746429E1,-4.547710419E-1
3.024530750E0,1.677734184E1,5.121648407E1,-4.777450562E-1
3.034524750E0,1.711348724E1,5.115225220E1,-3.956899643E-1
3.044519750E0,1.748554993E1,5.100403595E1,-3.028450012E-1
3.054513750E0,1.785478020E1,5.083818054E1,-1.857738495E-1
3.064508750E0,1.821196175E1,5.067861938E1,-2.986717224E-2
3.074503750E0,1.855408478E1,5.051021576E1,4.304590225E-1
3.084497750E0,1.890676117E1,5.033174133E1,9.211540222E-1
3.094492750E0,1.922576141E1,5.019599152E1,1.604557991E0
3.104487750E0,1.953050613E1,5.001425934E1,2.308815956E0
3.114481750E0,1.983716202E1,4.976006317E1,3.175981522E0
3.124476833E0,2.010980606E1,4.956389618E1,4.038250923E0
3.134471833E0,2.042274094E1,4.926694489E1,5.108472824E0
3.144465833E0,2.072334671E1,4.895668793E1,6.231768131E0
3.154460833E0,2.105587387E1,4.863990021E1,7.381356716E0
3.164455833E0,2.135686111E1,4.832024384E1,8.373193741E0
3.174449833E0,2.167901993E1,4.802778625E1,8.979586601E0
3.184444833E0,2.204729843E1,4.782607269E1,9.136245728E0
3.194438833E0,2.247458267E1,4.767791748E1,8.838310242E0
3.204433833E0,2.295613480E1,4.752532196E1,8.265481949E0
3.214428833E0,2.342361832E1,4.737715149E1,7.655713558E0
3.224422833E0,2.395911789E1,4.716510773E1,7.049086571E0
3.234417833E0,2.448061752E1,4.682944489E1,6.766019344E0
3.244412833E0,2.489511871E1,4.644287109E1,7.206126690E0
3.254406833E0,2.526909256E1,4.588921356E1,8.664085388E0
3.264401833E0,2.556324005E1,4.526704407E1,1.019878674E1
3.274395833E0,2.578845215E1,4.487242126E1,1.113757133E1
3.284390833E0,2.645857239E1,4.432599640E1,1.127139664E1
3.294385833E0,2.788693619E1,4.350413513E1,1.014330864E1
3.304379833E0,2.968345261E1,4.249636841E1,8.403371811E0
3.314374833E0,3.057753754E1,4.207706451E1,7.391995430E0
3.324369833E0,3.018739319E1,4.248056793E1,7.393301964E0
3.334363833E0,2.922738266E1,4.314836884E1,7.920719624E0
3.344358833E0,2.853333282E1,4.342896271E1,8.495579720E0
3.354352833E0,2.805352402E1,4.358591461E1,9.018360138E0
3.364347833E0,2.762127304E1,4.385944366E1,9.193313599E0
3.374342833E0,2.705119705E1,4.437814331E1,8.727522850E0
3.384336833E0,2.635205460E1,4.506787872E1,7.660807610E0
3.394331833E0,2.559681702E1,4.582814789E1,6.105473042E0
3.404326833E0,2.492493439E1,4.649678040E1,4.316246033E0
3.414320833E0,2.430295563E1,4.713748169E1,2.622815132E0
3.424315833E0,2.382711792E1,4.750144196E1,1.406945229E0
3.434309833E0,2.341941452E1,4.777340698E1,5.507164001E-1
3.444304833E0,2.311444473E1,4.805957031E1,5.430889130E-2
3.454299833E0,2.272612381E1,4.827519226E1,-2.672834396E-1
3.464293833E0,2.241545868E1,4.837146759E1,-4.160337448E-1
3.474288833E0,2.209425735E1,4.857339478E1,-5.036163330E-1
3.484283833E0,2.174124908E1,4.883238983E1,-6.400175095E-1
3.494277833E0,2.142707825E1,4.902285004E1,-6.234617233E-1
3.504272833E0,2.113875198E1,4.911991882E1,-3.525409698E-1
3.514267833E0,2.090612793E1,4.926423645E1,1.901340485E-2
3.524261833E0,2.075036621E1,4.932446289E1,3.258228302E-1
3.534256833E0,2.066238022E1,4.934724426E1,5.295410156E-1
3.544250833E0,2.053889847E1,4.938254547E1,7.979049683E-1
3.554245833E0,2.048773956E1,4.938755035E1,1.162772179E0
3.564240833E0,2.044277954E1,4.931027985E1,1.676938057E0
3.574234833E0,2.029491806E1,4.936333466E1,2.167073250E0
3.584229833E0,2.009667206E1,4.935805511E1,2.829010010E0
