"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.485354500E0,4.111899734E-1,-1.648674488E0,5.913803577E0
1.495349500E0,4.966644347E-1,-1.700540900E0,5.498992920E0
1.505344500E0,6.545991898E-1,-1.923918247E0,5.168185711E0
1.515338500E0,8.564260006E-1,-2.246201038E0,4.911655903E0
1.525333500E0,1.017845988E0,-2.723011017E0,4.680122852E0
1.535328500E0,1.056406379E0,-3.390735388E0,4.411377430E0
1.545322500E0,1.009129882E0,-4.079881668E0,4.084174156E0
1.555317500E0,8.808327913E-1,-4.794725895E0,3.759768724E0
1.565311500E0,5.458657146E-1,-5.639846802E0,2.950959682E0
1.575306500E0,1.210332364E-1,-7.881078243E0,-3.337814212E-1
1.585301500E0,-3.035047352E-1,-8.829233170E0,-3.596044302E0
1.595295500E0,-1.318990707E0,-4.405878067E0,-3.431651354E0
1.605290500E0,-1.758073330E0,4.176512063E-1,-1.837732911E0
1.615285500E0,-1.494478822E0,3.161177397E0,-4.240732193E-1
1.625279500E0,-1.327459812E0,4.132542133E0,2.850690484E-1
1.635274500E0,-1.651164055E0,4.524929047E0,3.131924570E-1
1.645269500E0,-2.265346289E0,4.781535625E0,4.101368040E-2
1.655263500E0,-2.791919947E0,4.790698528E0,-2.857358456E-1
1.665258500E0,-3.050433874E0,4.443072796E0,-5.974045396E-1
1.675253500E0,-3.013232231E0,3.818534851E0,-7.110788226E-1
1.685247500E0,-2.736693621E0,3.094615936E0,-5.357024670E-1
1.695242500E0,-2.427824020E0,2.350175619E0,-1.195115969E-1
1.705237500E0,-2.278662682E0,1.587226868E0,2.843277752E-1
1.715231500E0,-2.360934019E0,7.810695171E-1,5.279729962E-1
1.725226500E0,-2.815399647E0,-7.749557495E-2,5.314806700E-1
1.735221500E0,-3.314168215E0,-1.983815581E-1,4.912738800E-1
1.745215500E0,-3.419472694E0,5.365065336E-1,3.460373282E-1
1.755210500E0,-3.106502295E0,1.227629066E0,1.530245692E-1
