"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.651786417E0,-8.956225961E-2,-1.026877642E0,6.624758840E-1
1.661805417E0,4.681412876E-2,-1.010823965E0,4.535878599E-1
1.671825417E0,1.670824885E-1,-1.098958969E0,3.739779890E-1
1.681844417E0,3.777410686E-1,-1.076992512E0,4.722224772E-1
1.691863417E0,6.780337691E-1,-9.952741861E-1,6.524236798E-1
1.701883417E0,1.052514315E0,-9.696948528E-1,7.848871350E-1
1.711902417E0,1.461277843E0,-1.063461065E0,8.457936645E-1
1.721922417E0,1.921329260E0,-1.264641523E0,9.281519651E-1
1.731941417E0,2.423067093E0,-1.502097249E0,1.058877468E0
1.741961417E0,2.837749958E0,-1.736330152E0,1.252602100E0
1.751980417E0,3.064111948E0,-1.981154799E0,1.518430948E0
1.762000417E0,3.131213665E0,-2.220399857E0,1.926037073E0
1.772019417E0,3.065991879E0,-2.492974758E0,2.351645708E0
1.782039417E0,2.839068413E0,-2.852272987E0,2.560844183E0
1.792058417E0,2.456082344E0,-3.445634127E0,2.424592257E0
1.802078417E0,2.007833481E0,-4.263921261E0,1.677663922E0
1.812097417E0,1.582425714E0,-5.025827408E0,5.891069174E-1
1.822116417E0,7.053573728E-1,-4.156380653E0,-1.477636695E-1
1.832136417E0,-5.848479867E-1,-1.749367237E0,-4.588512480E-1
1.842155417E0,-1.490404010E0,9.970162809E-2,-4.631285071E-1
1.852175417E0,-1.926871657E0,3.942062259E-1,-4.580261707E-1
1.862194417E0,-1.830743790E0,-7.088676095E-1,-4.980406761E-1
1.872214417E0,-1.384727716E0,-2.528815269E0,-4.504449368E-1
1.882233417E0,-8.612895012E-1,-3.989965677E0,-2.915786803E-1
1.892253417E0,-5.332368016E-1,-4.173282146E0,1.553943940E-2
1.902272417E0,-7.678791285E-1,-3.814633131E0,5.084519982E-1
1.912292417E0,-1.767553091E0,-2.958186150E0,9.651737809E-1
1.922311417E0,-2.120502949E0,-1.685889244E0,7.824562192E-1
1.932331417E0,-2.092948198E0,-9.305474162E-1,1.575159431E-1
1.942350417E0,-1.701303482E0,-7.116196156E-1,-5.089582801E-1
1.952369417E0,-1.146273613E0,-6.986542940E-1,-8.157978058E-1
1.962389417E0,-6.747633815E-1,-4.953531921E-1,-7.324265838E-1
1.972408417E0,-2.825311720E-1,-1.273802519E-1,-5.074374080E-1
1.982428417E0,5.241474882E-2,2.525678277E-1,-3.620159924E-1
1.992447417E0,3.910638988E-1,5.497508049E-1,-3.612548709E-1
2.002467417E0,7.335284948E-1,7.374777198E-1,-4.671816230E-1
2.012486417E0,1.073418021E0,8.977190256E-1,-5.795212388E-1
2.022506417E0,1.415820479E0,1.030698299E0,-6.860129237E-1
2.032525417E0,1.762648106E0,1.123600721E0,-8.103679419E-1
2.042546875E0,2.083478451E0,1.166322947E0,-9.270594120E-1
2.052565875E0,2.353385687E0,1.208473325E0,-1.007730246E0
2.062585875E0,2.150931358E0,1.950832844E0,-9.408021569E-1
2.072604875E0,1.157336473E0,3.377747297E0,-6.711347103E-1
2.082623875E0,4.953080118E-1,3.361803055E0,-6.191012263E-1
2.092643875E0,3.222115934E-1,2.029503107E0,-7.258703113E-1
2.102662875E0,4.325263798E-1,5.629686713E-1,-7.092963457E-1
2.112682875E0,6.615965962E-1,-1.312580407E-1,-5.506833196E-1
2.122701875E0,8.666211963E-1,-2.552353144E-1,-3.717585504E-1
2.132721875E0,9.622113705E-1,-1.920803338E-1,-2.880732417E-1
2.142740875E0,8.580173254E-1,-1.565964669E-1,-2.417560220E-1
2.152760875E0,5.103483200E-1,-1.770479530E-1,-1.524522454E-1
2.162779875E0,7.013287395E-2,-1.562604755E-1,-2.653358970E-4
2.172799875E0,-2.701035440E-1,-1.489644796E-1,1.339971274E-1
2.182818875E0,-4.535982609E-1,-1.824438274E-1,2.048084289E-1
2.192838875E0,-5.260325074E-1,-2.846911252E-1,2.086159438E-1
2.202857875E0,-5.321806669E-1,-4.139325619E-1,1.900202185E-1
2.212877875E0,-4.807201326E-1,-5.297685862E-1,1.512714922E-1
2.222896875E0,-3.920075297E-1,-5.923808813E-1,1.284695119E-1
2.232915875E0,-2.818716764E-1,-5.814350247E-1,1.173867583E-1
2.242935875E0,-1.565611213E-1,-5.059917569E-1,7.138469815E-2
2.252954875E0,-2.461081371E-2,-3.744385242E-1,3.118553665E-3
2.262974875E0,1.197844371E-1,-1.781775504E-1,-7.291247696E-2
2.272993875E0,2.644571960E-1,8.434355259E-2,-1.236140057E-1
2.283013875E0,4.300641119E-1,4.086985588E-1,-1.711813211E-1
2.293032875E0,5.842283368E-1,7.141375542E-1,-2.210058570E-1
2.303052875E0,7.186443210E-1,9.332388639E-1,-2.521688640E-1
2.313071875E0,8.089576960E-1,1.008012176E0,-2.546477318E-1
2.323091875E0,8.414547443E-1,9.534576535E-1,-2.299913168E-1
2.333110875E0,7.678167820E-1,7.663136125E-1,-1.797957867E-1
2.343130875E0,5.730105042E-1,4.936937392E-1,-9.500020742E-2
2.353149875E0,3.127560019E-1,2.813359499E-1,7.492229342E-4
2.363169875E0,7.506100088E-2,2.009802610E-1,7.537333667E-2
2.373188875E0,-1.054416597E-1,2.341155708E-1,1.322054565E-1
2.383207875E0,-2.455314398E-1,3.229984343E-1,1.754964143E-1
2.393227875E0,-3.508796990E-1,4.353278875E-1,2.294137180E-1
2.403246875E0,-4.363316596E-1,5.372433066E-1,3.087567389E-1
2.413266875E0,-5.269577503E-1,6.308270693E-1,4.247445762E-1
2.423285875E0,-7.107765079E-1,6.375144124E-1,5.951321125E-1
2.433305875E0,-1.099842191E0,5.124273300E-1,8.306176066E-1
2.443324875E0,-1.602628946E0,3.152222931E-1,1.109471798E0
2.453344875E0,-2.046130180E0,1.347803473E-1,1.394519567E0
2.463363875E0,-2.394260168E0,-4.936929047E-2,1.696730375E0
2.473383875E0,-2.631649494E0,-2.549498677E-1,1.964484811E0
2.483402875E0,-2.727775812E0,-4.265385866E-1,2.165502071E0
2.493422875E0,-2.787086010E0,-4.517427385E-1,2.393744469E0
2.503441875E0,-2.914594412E0,-3.568703234E-1,2.689960957E0
2.513461875E0,-3.118200779E0,-1.624462605E-1,2.967134237E0
2.523480875E0,-3.386848450E0,-4.643203020E-1,3.028839827E0
2.533499875E0,-3.185480118E0,-8.241157532E-1,2.894733667E0
2.543519875E0,-2.213827610E0,-3.192217648E-1,2.734390259E0
2.553538875E0,-1.034828424E0,8.257817030E-1,2.563011408E0
2.563558875E0,-3.644907773E-1,1.846902132E0,2.298393965E0
2.573577875E0,-1.624806970E-1,2.596813440E0,1.983277559E0
2.583597875E0,-5.125607550E-2,2.860762596E0,1.681402326E0
2.593616875E0,-3.711735085E-2,2.354621887E0,1.414003134E0
2.603636875E0,-1.121642739E-1,1.487462997E0,1.155932307E0
2.613655875E0,-2.949860096E-1,7.270612717E-1,9.569664001E-1
2.623675875E0,-5.030645132E-1,5.272681117E-1,8.977185488E-1
2.633694875E0,-6.876249909E-1,6.982561350E-1,9.088990688E-1
2.643714875E0,-7.528595924E-1,8.388882279E-1,9.049891829E-1
2.653733875E0,-6.497829556E-1,8.264328837E-1,8.569095731E-1
2.663753875E0,-4.281303883E-1,7.069613338E-1,7.668066621E-1
2.673772875E0,-2.067202479E-1,5.831820965E-1,6.413425207E-1
2.683791875E0,-6.314963102E-2,4.871621132E-1,5.148548484E-1
2.693811875E0,-2.171537094E-2,4.012908638E-1,4.027792215E-1
2.703830875E0,-4.225879163E-2,3.125708401E-1,3.336382508E-1
2.713850875E0,-6.968589127E-2,2.439787537E-1,3.079059720E-1
2.723869875E0,-6.006631628E-2,2.415695488E-1,2.989876270E-1
2.733889875E0,-1.473371871E-2,2.434012741E-1,2.966863811E-1
2.743908875E0,4.203812405E-2,2.711462379E-1,2.966747284E-1
2.753928875E0,7.649517059E-2,3.289317787E-1,2.921143174E-1
2.763947875E0,8.819970489E-2,4.046084881E-1,2.859409750E-1
2.773967875E0,8.184220642E-2,4.809264243E-1,2.710203528E-1
2.783986875E0,6.734786183E-2,5.002222657E-1,2.499931306E-1
2.794006875E0,4.765858129E-2,4.954037964E-1,2.295283377E-1
2.804025875E0,2.159482986E-2,4.970971942E-1,2.335461825E-1
2.814045875E0,-3.610441834E-2,5.688595176E-1,2.258962393E-1
2.824064875E0,-9.205588698E-2,6.154959798E-1,2.999116182E-1
2.834084875E0,-1.191199943E-1,6.015210152E-1,4.190276265E-1
2.844103875E0,-1.143857315E-1,6.050069332E-1,5.413827896E-1
2.854122875E0,-5.352637917E-2,6.692916155E-1,6.011539698E-1
2.864142875E0,1.780200005E-2,6.950710416E-1,5.899586082E-1
2.874161875E0,5.382657796E-2,7.036493421E-1,5.605247617E-1
2.884181875E0,4.372302443E-2,7.260105014E-1,5.329301357E-1
2.894200875E0,-6.071428768E-3,6.699994206E-1,4.976232350E-1
2.904220875E0,-7.662391663E-2,6.167315841E-1,4.480770528E-1
2.914239875E0,-1.817434132E-1,6.164998412E-1,3.936516047E-1
