"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.391021958E0,2.142195282E0,-4.614903259E0,5.516029358E-1
1.401027958E0,1.735491028E0,-6.868616638E0,1.069720505E1
1.411033958E0,-1.229094086E0,-1.049512527E1,2.412413361E1
1.421038958E0,-3.047063599E0,-8.395591278E0,1.176867691E1
1.431044958E0,-3.338956604E0,-8.256380768E0,8.016130371E0
1.441050958E0,-3.112926636E0,-8.440946960E0,5.936355286E0
1.451056958E0,-3.498075714E0,-1.023556503E1,4.584666138E0
1.461062958E0,-4.386328583E0,-1.166838547E1,3.994144135E0
1.471068958E0,-4.442162476E0,-1.265977386E1,3.253783722E0
1.481073958E0,-4.562661896E0,-1.476260101E1,4.987179108E0
1.491079958E0,-5.371729431E0,-1.597822311E1,8.266709290E0
1.501085958E0,-7.288792877E0,-1.369487137E1,2.556533661E0
1.511091958E0,-8.447084198E0,-1.051204010E1,-5.830076294E0
1.521097958E0,-8.071664886E0,-8.834777985E0,-6.215524750E0
1.531103958E0,-5.911207581E0,-9.123377838E0,-3.139870605E0
1.541108958E0,-4.869074707E0,-8.943751373E0,-6.741979980E-1
1.551114958E0,-5.242997131E0,-8.744365997E0,1.176104279E0
1.561120958E0,-5.160818024E0,-8.469537506E0,3.070714417E0
1.571126958E0,-4.662204895E0,-6.468199310E0,2.020797729E-1
1.581132958E0,-4.781207428E0,-5.816454620E0,5.704637146E-1
1.591138958E0,-4.108206940E0,-9.588161316E0,6.000871124E0
1.601143958E0,-3.848796387E0,-1.237596405E1,8.923393707E0
1.611149958E0,-3.929478607E0,-1.217972214E1,8.280480652E0
1.621155958E0,-4.124972076E0,-1.190683960E1,6.975644073E0
1.631161958E0,-4.566853180E0,-1.203676941E1,5.590274963E0
1.641167958E0,-4.398004303E0,-1.308503952E1,3.182831268E0
1.651174417E0,-3.579955444E0,-1.356808502E1,2.381547546E-1
1.661179417E0,-2.690654755E0,-1.009620483E1,-2.657423859E0
1.671185417E0,-3.399580536E0,-7.982151031E0,-3.571572876E0
1.681191417E0,-4.843328247E0,-9.003477173E0,-1.833237762E0
1.691197417E0,-5.104235687E0,-8.370144196E0,-3.025209045E-1
1.701203417E0,-4.781955872E0,-7.492070160E0,1.362616425E0
1.711209417E0,-4.004322968E0,-6.270460510E0,3.179238739E0
1.721215417E0,-3.826193390E0,-5.155728607E0,4.456083527E0
1.731220417E0,-4.562063141E0,-4.588108978E0,5.113965454E0
1.741226417E0,-4.731660461E0,-4.210594025E0,6.295757904E0
1.751232417E0,-3.648812256E0,-3.724405060E0,7.327412567E0
1.761238417E0,-2.949167175E0,-4.216132507E0,6.293512573E0
1.771244417E0,-3.106939087E0,-5.924978943E0,4.061504059E0
1.781250417E0,-3.416944427E0,-7.828570404E0,3.141068115E0
1.791255417E0,-3.580554199E0,-9.350455627E0,3.531905365E0
1.801261417E0,-3.629502411E0,-1.043989014E1,4.470004578E0
1.811267417E0,-3.326382751E0,-1.093386292E1,5.499413910E0
1.821273417E0,-2.715353394E0,-1.073417816E1,6.376589813E0
1.831279417E0,-2.203567657E0,-1.016027161E1,6.729406128E0
1.841285417E0,-2.137704620E0,-9.463769989E0,6.562203827E0
1.851290417E0,-2.711311798E0,-8.851094055E0,5.446873169E0
1.861296417E0,-3.357368317E0,-8.201594696E0,4.319118347E0
1.871302417E0,-3.923491058E0,-7.601642303E0,3.269351349E0
1.881308417E0,-4.321812744E0,-7.331753540E0,2.636617126E0
1.891314417E0,-4.205654297E0,-7.027436371E0,2.209704895E0
1.901320417E0,-3.516487427E0,-6.564449158E0,1.976190491E0
1.911325417E0,-2.508633270E0,-6.091881866E0,2.179168396E0
1.921331417E0,-1.701212311E0,-5.804928589E0,3.051554260E0
1.931337417E0,-1.211131439E0,-5.553002472E0,4.330195312E0
1.941343417E0,-1.120270386E0,-5.587879944E0,5.685177612E0
1.951349417E0,-1.034498749E0,-5.847440186E0,6.865323486E0
1.961355417E0,-9.409432983E-1,-6.381529541E0,7.555089111E0
1.971360417E0,-7.439529419E-1,-6.926396484E0,7.433990936E0
1.981366417E0,-5.403762817E-1,-7.257507935E0,6.765032043E0
1.991372417E0,-6.065386963E-1,-7.450905762E0,5.991141357E0
2.001378417E0,-8.940907288E-1,-7.460036774E0,5.291047211E0
2.011384417E0,-1.234333191E0,-7.280859375E0,4.618795166E0
2.021390417E0,-1.652713165E0,-7.052135010E0,3.960164795E0
2.031395417E0,-2.087558899E0,-6.876849518E0,3.395089874E0
2.041401417E0,-2.745141449E0,-6.798861694E0,2.834804993E0
2.051407417E0,-3.511547699E0,-6.711593170E0,2.610271912E0
2.061413417E0,-4.069587250E0,-6.848109283E0,2.582579498E0
2.071419417E0,-4.270020447E0,-6.853498077E0,2.843337250E0
2.081425417E0,-4.163891144E0,-6.873855743E0,3.622916107E0
2.091430417E0,-3.720962219E0,-7.122638397E0,4.073928223E0
2.101436417E0,-3.084785156E0,-7.444768524E0,3.903881836E0
2.111442417E0,-2.435734863E0,-7.517068176E0,3.348237305E0
2.121448417E0,-2.003733215E0,-7.316934357E0,2.961441650E0
2.131454417E0,-1.606309662E0,-6.993906097E0,3.146307220E0
2.141460417E0,-1.203048248E0,-6.786587219E0,3.626209259E0
2.151465417E0,-8.333171082E-1,-6.149062958E0,4.231550446E0
2.161471417E0,-7.412585449E-1,-5.534890137E0,4.569846954E0
2.171477417E0,-6.813830566E-1,-4.944368134E0,4.637805634E0
2.181483417E0,-6.643185425E-1,-4.441414032E0,3.923640747E0
2.191489417E0,-5.604345703E-1,-4.319417725E0,2.732118530E0
2.201495417E0,-4.034111023E-1,-4.709356842E0,2.530038757E0
2.211501417E0,-8.560697937E-1,-6.967710571E0,3.476670227E0
2.221506417E0,-1.563798065E0,-1.040486298E1,4.865931244E0
2.231512417E0,-1.859582977E0,-1.413271088E1,6.374045105E0
2.241518417E0,-1.078656921E0,-1.674238403E1,6.903194733E0
2.251524417E0,1.330133972E0,-1.663371002E1,4.465962982E0
2.261530417E0,2.184856567E0,-1.569306610E1,1.474433899E-1
2.271536417E0,-2.023342438E0,-1.523127640E1,-2.601589966E-1
2.281541417E0,-5.552403717E0,-1.308174637E1,5.317691803E0
2.291547417E0,-7.237299957E0,-9.965077515E0,1.000564316E1
2.301553417E0,-9.103020172E0,-7.374115448E0,9.728269958E0
2.311559417E0,-1.064406555E1,-5.620063019E0,5.854924622E0
2.321565417E0,-1.140119110E1,-4.672832794E0,2.037113800E0
2.331571417E0,-1.097966766E1,-5.409001923E0,-1.517095184E0
2.341576417E0,-7.594157867E0,-5.389093323E0,-3.648961945E0
2.351582417E0,-4.040248260E0,-5.894741821E0,-2.035766602E0
2.361588417E0,-9.701325989E-1,-6.378236389E0,2.859653320E0
2.371594417E0,5.569917297E-1,-7.028783569E0,7.103478241E0
2.381600417E0,1.268462219E0,-7.620652771E0,8.263865204E0
2.391606417E0,9.292675781E-1,-8.147257690E0,8.193661194E0
2.401611417E0,-1.573976898E0,-9.213490448E0,8.223748627E0
2.411617417E0,-3.407514038E0,-1.034483780E1,7.773634644E0
2.421623417E0,-3.819457397E0,-1.067984116E1,6.232738953E0
2.431629417E0,-4.071832581E0,-1.041055115E1,5.265300751E0
2.441635417E0,-3.865561523E0,-9.481283569E0,4.568948822E0
2.451641417E0,-2.610122223E0,-7.920778656E0,4.371359711E0
2.461646417E0,-2.277064819E0,-6.652316437E0,4.759203186E0
2.471652417E0,-1.041683807E0,-6.261179810E0,6.303691406E0
2.481658417E0,-8.824150085E-1,-5.078638916E0,6.820865936E0
2.491664417E0,4.752616882E-1,-4.455185394E0,7.852969666E0
2.501670417E0,5.679190063E-1,-5.107528839E0,9.007369080E0
2.511676417E0,-4.044589233E-1,-5.676046600E0,9.344318390E0
2.521681417E0,-1.173110504E0,-6.288872223E0,8.035290527E0
2.531687417E0,-9.377998352E-1,-6.432423706E0,6.530769196E0
2.541693417E0,4.296066284E-2,-7.392527161E0,6.607709198E0
2.551699417E0,-7.439529419E-2,-8.900940399E0,7.603887634E0
2.561705417E0,-8.728349304E-1,-8.942853241E0,7.910599823E0
2.571711417E0,-8.431965637E-1,-8.925938416E0,8.494535522E0
2.581716417E0,-1.227746887E0,-9.223669281E0,8.874744873E0
2.591722417E0,-5.182223511E-1,-9.082213440E0,9.563911743E0
2.601728417E0,1.032103729E0,-9.398356018E0,1.077055252E1
2.611734417E0,7.692503357E-1,-9.736802216E0,1.076172089E1
2.621740417E0,4.535568237E-1,-9.311087494E0,9.850565643E0
2.631746417E0,-9.639953613E-2,-9.509425049E0,9.015152893E0
2.641752417E0,-5.032534790E-1,-9.833201752E0,8.740174713E0
2.651756917E0,-8.686436462E-1,-9.854906616E0,8.970096588E0
2.661762917E0,-7.132667542E-1,-8.092621307E0,8.721912689E0
2.671768917E0,-8.625064087E-1,-7.437583466E0,9.108708344E0
2.681774917E0,-7.809260559E-1,-7.125033417E0,1.035396881E1
2.691780917E0,-1.366059265E0,-9.642198944E0,1.090961334E1
2.701786917E0,-1.170116730E0,-1.112651230E1,1.009096573E1
2.711791917E0,-8.032296753E-1,-1.090676926E1,9.131760406E0
2.721797917E0,-5.381309509E-1,-9.983788605E0,8.790769501E0
2.731803917E0,-2.339634705E-1,-9.022637329E0,8.870553589E0
2.741809917E0,-2.291734314E-1,-8.495433655E0,8.830287323E0
2.751815917E0,-4.978646851E-1,-8.481961670E0,8.662935333E0
2.761821917E0,-7.463479614E-1,-8.691525879E0,8.571475525E0
2.771826917E0,-7.451504517E-1,-8.958570557E0,8.490793304E0
2.781832917E0,-6.864724731E-1,-9.157955933E0,8.293054504E0
2.791838917E0,-7.105723572E-1,-9.255852356E0,7.863148499E0
2.801844917E0,-8.084687805E-1,-9.281449127E0,7.512278137E0
2.811850917E0,-1.072669373E0,-9.301208038E0,7.562723236E0
2.821856917E0,-1.202299805E0,-9.253307648E0,8.087980957E0
2.831861917E0,-9.604028320E-1,-8.945248260E0,8.494385834E0
2.841867917E0,-7.259902954E-1,-8.701105957E0,8.481662292E0
2.851873917E0,-6.972500610E-1,-8.489745483E0,8.301736450E0
2.861879917E0,-8.143066406E-1,-8.277337189E0,8.005203094E0
2.871885917E0,-1.160237274E0,-8.177494812E0,7.779173126E0
2.881891917E0,-1.306483154E0,-8.136330414E0,7.740553436E0
2.891896917E0,-1.358724518E0,-8.064629517E0,7.649393005E0
2.901902917E0,-1.473984833E0,-7.932454376E0,7.500303040E0
2.911908917E0,-1.564546509E0,-7.727829895E0,7.295528870E0
2.921914917E0,-1.666334839E0,-7.490573273E0,7.025789795E0
2.931920917E0,-1.917362823E0,-7.367229767E0,6.853198700E0
2.941926917E0,-2.192939758E0,-7.414830780E0,6.875801697E0
2.951932917E0,-2.099084930E0,-7.546856232E0,6.758445740E0
2.961937917E0,-1.969903564E0,-7.674391022E0,6.657555542E0
2.971943917E0,-1.992356873E0,-7.762857056E0,6.532266083E0
2.981949917E0,-2.101629639E0,-7.839946747E0,6.469845886E0
2.991955917E0,-2.165846100E0,-7.887697449E0,6.342311096E0
3.001961917E0,-2.231858826E0,-7.828720093E0,5.947881317E0
3.011967917E0,-2.278412018E0,-7.796537018E0,5.658682709E0
3.021972917E0,-2.152823181E0,-7.671247559E0,5.560037842E0
3.031978917E0,-2.084116058E0,-7.724985809E0,5.653144226E0
3.041984917E0,-2.074086914E0,-7.901319122E0,5.808670807E0
3.051990917E0,-2.009122009E0,-7.846383362E0,5.762866058E0
3.061996917E0,-2.205214233E0,-7.850125580E0,5.420078888E0
3.072002917E0,-2.555485840E0,-7.863447876E0,4.854704590E0
3.082007917E0,-3.022364960E0,-7.927364960E0,4.324656830E0
3.092013917E0,-3.304079132E0,-7.945776672E0,3.908671875E0
3.102019917E0,-3.644022217E0,-8.076005859E0,3.789968719E0
3.112025917E0,-4.015100555E0,-8.411009216E0,4.046385498E0
3.122031917E0,-4.364024963E0,-8.735833740E0,4.483326874E0
3.132037917E0,-4.662204895E0,-8.949888611E0,5.090614014E0
3.142043917E0,-4.728666687E0,-9.025780792E0,5.614075470E0
3.152048917E0,-4.613106995E0,-8.997639313E0,5.771398315E0
3.162054917E0,-4.570595398E0,-9.103020172E0,5.775140533E0
3.172060917E0,-4.656965790E0,-9.183253326E0,5.565875702E0
3.182066917E0,-4.756808167E0,-9.189540253E0,4.811145172E0
3.192072917E0,-4.552183685E0,-9.160051575E0,4.131408691E0
3.202078917E0,-4.110751648E0,-8.894653473E0,3.590733032E0
3.212083917E0,-3.522175598E0,-8.548573151E0,3.266656952E0
3.222089917E0,-2.743794250E0,-8.450227661E0,3.220552826E0
