"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.422288958E0,3.097861481E1,3.009004784E1,8.997039795E0
1.432294958E0,3.166970062E1,2.930555725E1,9.443122864E0
1.442300958E0,3.227723694E1,2.860523415E1,9.820701599E0
1.452306958E0,3.233559418E1,2.865834808E1,9.919380188E0
1.462312958E0,3.192504883E1,2.892169380E1,9.649909973E0
1.472318958E0,3.129476929E1,2.977225876E1,9.390007019E0
1.482323958E0,3.025025940E1,3.100665665E1,8.992263794E0
1.492329958E0,2.900484467E1,3.206787491E1,9.383590698E0
1.502335958E0,2.791814423E1,3.278095245E1,1.003356171E1
1.512341958E0,2.725512695E1,3.321661758E1,1.045728302E1
1.522347958E0,2.692745209E1,3.333138657E1,1.075643158E1
1.532353958E0,2.700966644E1,3.334333420E1,1.072492981E1
1.542358958E0,2.720623779E1,3.300709534E1,1.047475433E1
1.552364958E0,2.759474945E1,3.287504578E1,1.063993835E1
1.562370958E0,2.806641388E1,3.266310501E1,1.089788055E1
1.572376958E0,2.809077454E1,3.268621445E1,1.074727631E1
1.582382958E0,2.813238525E1,3.256847000E1,1.048757172E1
1.592388958E0,2.819406891E1,3.279861069E1,1.030065155E1
1.602393958E0,2.788452911E1,3.286840057E1,1.051253510E1
1.612399958E0,2.775177765E1,3.296962357E1,1.068103027E1
1.622405958E0,2.757707214E1,3.312294006E1,1.038150787E1
1.632411958E0,2.723018646E1,3.347168732E1,1.011602783E1
1.642417958E0,2.695574188E1,3.373336411E1,9.764228821E0
1.652424417E0,2.699218750E1,3.396053314E1,8.995552063E0
1.662429417E0,2.702459717E1,3.395132828E1,8.529747009E0
1.672435417E0,2.728719330E1,3.389373398E1,8.040214539E0
1.682441417E0,2.743409729E1,3.366199112E1,7.298416138E0
1.692447417E0,2.778787231E1,3.351234436E1,6.629203796E0
1.702453417E0,2.831876373E1,3.321391296E1,6.075683594E0
1.712459417E0,2.881931305E1,3.290717697E1,5.202346802E0
1.722465417E0,2.939224243E1,3.252790451E1,4.461463928E0
1.732470417E0,2.965534973E1,3.223974991E1,3.952064514E0
1.742476417E0,3.005606842E1,3.194427490E1,3.116165161E0
1.752482417E0,3.030307007E1,3.180706406E1,2.554176331E0
1.762488417E0,3.051778412E1,3.164900589E1,2.231605530E0
1.772494417E0,3.055486298E1,3.169005966E1,1.822784424E0
1.782500417E0,3.053333282E1,3.174736404E1,1.611076355E0
1.792505417E0,3.048177338E1,3.196976471E1,1.566696167E0
1.802511417E0,3.038240814E1,3.192007065E1,1.570648193E0
1.812517417E0,3.022265625E1,3.206451797E1,1.352874756E0
1.822523417E0,3.018199158E1,3.209086990E1,9.699554443E-1
1.832529417E0,3.011279297E1,3.223987198E1,6.161651611E-1
1.842535417E0,2.993869019E1,3.231603241E1,2.782135010E-1
1.852540417E0,2.970520782E1,3.241679382E1,-1.855545044E-1
1.862546417E0,2.960801697E1,3.248038101E1,-5.450973511E-1
1.872552417E0,2.953475952E1,3.249877548E1,-9.008560181E-1
1.882558417E0,2.940357208E1,3.250666046E1,-1.235527039E0
1.892564417E0,2.927304077E1,3.267274475E1,-1.511260986E0
1.902570417E0,2.930647278E1,3.264046860E1,-1.925132751E0
1.912575417E0,2.934132385E1,3.256958389E1,-2.253425598E0
