"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.292303125E0,-2.604309464E1,2.867663574E1,-4.482421875E-1
3.302323125E0,-2.589910126E1,2.863226318E1,-1.608276367E-2
3.312343125E0,-2.578271103E1,2.868653870E1,2.377014160E-1
3.322362125E0,-2.581669617E1,2.884337616E1,5.452575684E-1
3.332382125E0,-2.570524597E1,2.893112183E1,8.895263672E-1
3.342402125E0,-2.560428619E1,2.893669128E1,1.061035156E0
3.352422125E0,-2.556475830E1,2.907015991E1,1.194061279E0
3.362442125E0,-2.556940079E1,2.902332306E1,1.292022705E0
3.372462125E0,-2.553011322E1,2.902611542E1,1.356567383E0
3.382481125E0,-2.555230331E1,2.903788757E1,1.401214600E0
3.392501125E0,-2.549498749E1,2.892504120E1,1.594635010E0
3.402521125E0,-2.570118713E1,2.888697052E1,1.405334473E0
3.412541125E0,-2.568402863E1,2.909794617E1,1.534423828E0
3.422561125E0,-2.571724319E1,2.909862518E1,1.504302979E0
3.432581125E0,-2.563493729E1,2.911249542E1,1.569976807E0
3.442600125E0,-2.545726776E1,2.899650574E1,1.291625977E0
3.452620125E0,-2.556841278E1,2.911522675E1,1.435302734E0
3.462640125E0,-2.544619370E1,2.904531860E1,1.165954590E0
3.472660125E0,-2.553417206E1,2.912068176E1,1.276306152E0
3.482680125E0,-2.553935623E1,2.928706360E1,1.535064697E0
3.492699125E0,-2.538851929E1,2.911470032E1,1.616149902E0
3.502719125E0,-2.527215576E1,2.922006226E1,2.027282715E0
3.512739125E0,-2.529124069E1,2.921810913E1,2.464172363E0
3.522759125E0,-2.527725220E1,2.924479675E1,2.671051025E0
3.532779125E0,-2.524045563E1,2.924953461E1,2.727325439E0
3.542799625E0,-2.516271973E1,2.913948822E1,2.612243652E0
3.552818625E0,-2.521824265E1,2.927255249E1,2.749694824E0
3.562838625E0,-2.518390656E1,2.912110138E1,2.596343994E0
3.572858625E0,-2.521272278E1,2.934484100E1,2.585479736E0
3.582878625E0,-2.521507263E1,2.938726807E1,2.609283447E0
3.592898625E0,-2.522209549E1,2.929411316E1,2.895477295E0
