"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.585785642E1,4.694353104E0,3.665219116E1,9.320343018E0
3.586787542E1,4.998315811E0,3.660417938E1,9.466979980E0
3.587789442E1,5.229888916E0,3.640457153E1,1.005520630E1
3.588791442E1,5.587778091E0,3.617907715E1,1.033554077E1
3.589793342E1,5.877916336E0,3.619775391E1,1.055514526E1
3.590795242E1,6.166574478E0,3.594805145E1,1.042492676E1
3.591797142E1,6.465587616E0,3.585466003E1,1.060983276E1
3.592799042E1,6.756248474E0,3.585418701E1,1.078393555E1
3.593801042E1,6.901062012E0,3.578245544E1,1.081466675E1
3.594802942E1,7.051427841E0,3.581192780E1,1.084155273E1
3.595804842E1,7.194355011E0,3.570267487E1,1.087435913E1
3.596806742E1,7.261505127E0,3.562453461E1,1.105383301E1
3.597808642E1,7.368173599E0,3.562187958E1,1.116836548E1
3.598810642E1,7.642362595E0,3.561423492E1,1.119372559E1
3.599812542E1,7.743410110E0,3.560828400E1,1.117459106E1
3.600814442E1,7.897092819E0,3.555064392E1,1.113922119E1
3.601816342E1,8.167852402E0,3.550535583E1,1.123629761E1
3.602818242E1,8.356418610E0,3.529241943E1,1.105877686E1
3.603820242E1,8.414354324E0,3.533182526E1,1.124331665E1
3.604822142E1,8.604015350E0,3.533713531E1,1.143493652E1
3.605824042E1,8.693014145E0,3.538405609E1,1.149484253E1
3.606825942E1,8.915136337E0,3.523045349E1,1.129507446E1
3.607828175E1,9.104795456E0,3.514092255E1,1.136648560E1
3.608830075E1,9.304086685E0,3.515086365E1,1.124249268E1
3.609832075E1,9.412189484E0,3.514452362E1,1.127191162E1
3.610833975E1,9.753831863E0,3.509384918E1,1.141522217E1
3.611835875E1,9.914096832E0,3.510160828E1,1.132489014E1
3.612837775E1,1.015917778E1,3.490758514E1,1.134262085E1
3.613839675E1,1.026521492E1,3.487042999E1,1.124734497E1
3.614841675E1,1.042973709E1,3.502159882E1,1.107495117E1
3.615843575E1,1.061515045E1,3.495454407E1,1.101678467E1
3.616845475E1,1.077367592E1,3.499777222E1,1.075192261E1
3.617847375E1,1.078802109E1,3.500485992E1,1.055197144E1
3.618849275E1,1.091581535E1,3.503488159E1,1.043994141E1
3.619851275E1,1.103316116E1,3.509384155E1,1.054537964E1
3.620853175E1,1.095762825E1,3.512964630E1,1.057839966E1
3.621855075E1,1.094363022E1,3.526380157E1,1.038043213E1
3.622856975E1,1.095497131E1,3.520887756E1,1.034536743E1
3.623858875E1,1.112460327E1,3.530773163E1,1.032537842E1
3.624860875E1,1.129945374E1,3.508039856E1,1.041802979E1
3.625862775E1,1.143698120E1,3.509895325E1,1.055862427E1
3.626864675E1,1.166212082E1,3.503479767E1,1.073126221E1
3.627866575E1,1.185031319E1,3.505506134E1,1.082543945E1
3.628868475E1,1.238105583E1,3.491727448E1,1.055136108E1
3.629870475E1,1.318428612E1,3.456758881E1,1.017742920E1
3.630872375E1,1.391770363E1,3.443366241E1,1.007092285E1
3.631874275E1,1.487920761E1,3.395494843E1,1.023788452E1
3.632876175E1,1.578460121E1,3.344147491E1,1.053762817E1
3.633878075E1,1.671395683E1,3.284796906E1,1.065350342E1
3.634880075E1,1.787187004E1,3.210376740E1,1.099969482E1
3.635881975E1,1.903430176E1,3.129642487E1,1.105206299E1
3.636883875E1,2.009805107E1,3.052442932E1,1.109167480E1
3.637885775E1,2.067892265E1,3.019562531E1,1.106240845E1
3.638887675E1,2.104849243E1,2.978599548E1,1.114447021E1
3.639889575E1,2.096068192E1,2.957843018E1,1.176300049E1
3.640891575E1,2.069063568E1,2.973052216E1,1.247723389E1
3.641893475E1,2.036582184E1,2.988241577E1,1.303085327E1
3.642895375E1,2.011178780E1,2.987030792E1,1.344451904E1
3.643897275E1,2.019876099E1,2.985993958E1,1.362829590E1
3.644899175E1,2.049592590E1,2.979365540E1,1.330325317E1
3.645901175E1,2.102588272E1,2.960163116E1,1.287130737E1
3.646903075E1,2.174931335E1,2.928481293E1,1.234405518E1
3.647904975E1,2.245849991E1,2.884191132E1,1.221377563E1
3.648906875E1,2.295057678E1,2.815067291E1,1.267520142E1
3.649908775E1,2.327690887E1,2.770660400E1,1.351275635E1
3.650910775E1,2.340718269E1,2.708072662E1,1.421731567E1
3.651912675E1,2.343257904E1,2.672694397E1,1.506704712E1
3.652914575E1,2.350816345E1,2.638259888E1,1.547375488E1
3.653916475E1,2.363867188E1,2.622977448E1,1.592333984E1
3.654918375E1,2.381297684E1,2.597633362E1,1.609078979E1
3.655920375E1,2.402935791E1,2.586853790E1,1.613125610E1
3.656922275E1,2.411412811E1,2.573062134E1,1.628332520E1
3.657924175E1,2.423582268E1,2.546023560E1,1.629544067E1
3.658926075E1,2.442415619E1,2.510711670E1,1.617489624E1
3.659927975E1,2.463754463E1,2.486978149E1,1.652957153E1
3.660929975E1,2.495567703E1,2.460989380E1,1.626071167E1
3.661931875E1,2.508535385E1,2.456331635E1,1.634417725E1
3.662933775E1,2.538783646E1,2.440335846E1,1.637554932E1
3.663935675E1,2.566606903E1,2.416641998E1,1.654629517E1
3.664937575E1,2.583538818E1,2.376390076E1,1.660125732E1
3.665939475E1,2.585773087E1,2.359100342E1,1.683633423E1
3.666941475E1,2.608945084E1,2.334635162E1,1.676147461E1
3.667943375E1,2.630517769E1,2.311629486E1,1.698611450E1
3.668945275E1,2.650480652E1,2.294911957E1,1.722506714E1
3.669947175E1,2.655339050E1,2.278345490E1,1.737738037E1
3.670949075E1,2.658795929E1,2.259171295E1,1.742208862E1
3.671951075E1,2.668510437E1,2.244190979E1,1.760205078E1
3.672952975E1,2.676451492E1,2.230598450E1,1.783712769E1
3.673954875E1,2.679462624E1,2.206125641E1,1.787237549E1
3.674956775E1,2.688620186E1,2.178401947E1,1.823089600E1
3.675958675E1,2.690523529E1,2.172734070E1,1.846728516E1
3.676960675E1,2.706287575E1,2.139845276E1,1.855575562E1
3.677962575E1,2.723394203E1,2.125497437E1,1.862319946E1
3.678964475E1,2.725674820E1,2.116471863E1,1.850100708E1
3.679966375E1,2.748731995E1,2.095385742E1,1.875164795E1
3.680968275E1,2.763645172E1,2.076974487E1,1.887094116E1
3.681970175E1,2.767935562E1,2.066171265E1,1.894506836E1
3.682972175E1,2.771436882E1,2.056318665E1,1.895437622E1
3.683974075E1,2.781191254E1,2.050198364E1,1.891363525E1
3.684975975E1,2.784902954E1,2.036288452E1,1.897506714E1
3.685977875E1,2.774377441E1,2.029043579E1,1.920254517E1
3.686979775E1,2.769752121E1,2.028783417E1,1.930728149E1
3.687981775E1,2.771017265E1,2.019728851E1,1.958111572E1
3.688983675E1,2.762034225E1,2.011185455E1,1.975292969E1
3.689985575E1,2.760185051E1,2.004565430E1,1.988690186E1
3.690987475E1,2.772171783E1,1.989723206E1,2.005554199E1
3.691989375E1,2.779122162E1,1.971994781E1,2.010818481E1
3.692991375E1,2.780040359E1,1.982365417E1,2.029315186E1
3.693993275E1,2.767433929E1,1.990424347E1,2.004458618E1
3.694995175E1,2.763628960E1,1.985200500E1,2.018893433E1
3.695997075E1,2.763371277E1,1.973082733E1,2.031814575E1
3.696998975E1,2.747041702E1,1.971730042E1,2.037316895E1
3.698000975E1,2.737969971E1,1.970413208E1,2.055792236E1
3.699002875E1,2.732896996E1,1.968431091E1,2.059356689E1
3.700004775E1,2.750179672E1,1.977764130E1,2.062445068E1
3.701006675E1,2.738003922E1,1.972640991E1,2.052142334E1
3.702008575E1,2.747671700E1,1.965759277E1,2.068865967E1
3.703010475E1,2.749763870E1,1.973339081E1,2.067181396E1
3.704012475E1,2.754595947E1,1.961685944E1,2.067993164E1
3.705014375E1,2.744595528E1,1.969902802E1,2.068215942E1
3.706016275E1,2.745794678E1,1.967341614E1,2.044421387E1
3.707017804E1,2.741843796E1,1.970481110E1,2.053210449E1
3.708019704E1,2.734526825E1,1.985959625E1,2.072247314E1
3.709021704E1,2.722002029E1,1.996241760E1,2.069982910E1
3.710023604E1,2.739098167E1,1.961865234E1,2.075479126E1
3.711025504E1,2.739088821E1,1.983936310E1,2.069982910E1
3.712027404E1,2.737890625E1,1.976760864E1,2.067230225E1
3.713029304E1,2.722646332E1,1.980724335E1,2.079321289E1
3.714031304E1,2.719344521E1,1.990610504E1,2.087515259E1
3.715033204E1,2.725113678E1,1.993918610E1,2.078796387E1
3.716035104E1,2.721387291E1,1.989548492E1,2.075622559E1
3.717037004E1,2.712352562E1,1.991070557E1,2.062826538E1
3.718038904E1,2.705436707E1,1.996450806E1,2.064257812E1
3.719040804E1,2.699976349E1,2.011018372E1,2.083142090E1
3.720042804E1,2.705901718E1,2.010883331E1,2.067996216E1
3.721044704E1,2.706185532E1,2.021005249E1,2.052896118E1
3.722046604E1,2.698159027E1,2.033616638E1,2.055221558E1
3.723048504E1,2.697474861E1,2.049829865E1,2.031430054E1
3.724050404E1,2.686885834E1,2.065690613E1,2.033917236E1
3.725052404E1,2.697706032E1,2.066455078E1,2.010717773E1
3.726054304E1,2.696269608E1,2.081208038E1,1.997164917E1
3.727056204E1,2.700336456E1,2.097093201E1,1.988345337E1
3.728058104E1,2.683112335E1,2.124491119E1,1.967846680E1
3.729060004E1,2.698342514E1,2.138411713E1,1.940460205E1
3.730062004E1,2.695554733E1,2.149187469E1,1.900299072E1
3.731063904E1,2.695138931E1,2.174170685E1,1.886596680E1
3.732065804E1,2.684138298E1,2.200165558E1,1.870108032E1
3.733067704E1,2.665623474E1,2.217504120E1,1.852966309E1
3.734069604E1,2.661449051E1,2.233036804E1,1.821313477E1
3.735071504E1,2.636481476E1,2.264459229E1,1.813668823E1
3.736073504E1,2.630107880E1,2.300931549E1,1.795092773E1
3.737075404E1,2.608812141E1,2.339451599E1,1.765090942E1
3.738077304E1,2.601851654E1,2.344149017E1,1.739877319E1
3.739079204E1,2.600813675E1,2.366656494E1,1.713619995E1
3.740081104E1,2.587234879E1,2.391524506E1,1.675534058E1
3.741083104E1,2.576989746E1,2.433676147E1,1.655944824E1
3.742085004E1,2.569016266E1,2.459470367E1,1.633016968E1
3.743086904E1,2.560937500E1,2.476535034E1,1.614813232E1
3.744088804E1,2.550675201E1,2.494210052E1,1.595483398E1
3.745090704E1,2.531184959E1,2.523932648E1,1.552392578E1
3.746092704E1,2.508755112E1,2.560615540E1,1.542977905E1
3.747094604E1,2.483782578E1,2.594899750E1,1.509585571E1
3.748096504E1,2.462548828E1,2.618454742E1,1.475192261E1
3.749098404E1,2.456425858E1,2.645764160E1,1.444143677E1
3.750100304E1,2.429530334E1,2.690077972E1,1.418505859E1
3.751102204E1,2.406892395E1,2.714936066E1,1.395596313E1
3.752104204E1,2.394848633E1,2.735655975E1,1.363726807E1
3.753106104E1,2.364410210E1,2.764456940E1,1.348654175E1
3.754108004E1,2.336914825E1,2.793175507E1,1.311138916E1
3.755109904E1,2.317039299E1,2.826512146E1,1.292840576E1
3.756111804E1,2.279402924E1,2.858204651E1,1.255447388E1
3.757113804E1,2.256418610E1,2.896878052E1,1.241238403E1
3.758115704E1,2.232018280E1,2.928081512E1,1.218621826E1
3.759117604E1,2.212481117E1,2.933185577E1,1.185388184E1
3.760119504E1,2.182884598E1,2.962774658E1,1.146707153E1
3.761121404E1,2.155646515E1,2.998995209E1,1.129849243E1
3.762123304E1,2.115859222E1,3.026380920E1,1.088461304E1
3.763125304E1,2.081641006E1,3.060258484E1,1.055862427E1
3.764127204E1,2.042519760E1,3.105467224E1,1.048770142E1
3.765129104E1,2.001880646E1,3.142524719E1,1.026675415E1
3.766131004E1,1.943550301E1,3.178299713E1,9.943145752E0
3.767132904E1,1.900579071E1,3.203841400E1,9.811096191E0
3.768134904E1,1.846701241E1,3.242855835E1,9.621765137E0
3.769136804E1,1.796251488E1,3.276255798E1,9.707611084E0
3.770138704E1,1.735322189E1,3.324277496E1,9.559082031E0
3.771140604E1,1.691528320E1,3.331143951E1,9.524291992E0
3.772142504E1,1.625012589E1,3.372026825E1,9.299804688E0
