timestep,latitude,longitude,h,vel,dir,hor_acc,ver_acc,timestamps
109.719506258,52.36605961,4.879590164,2.468283705,0.478017658,148.6740692,12.13048686,12.13048686,1686140120.3563802
110.713515753,52.36603818,4.87957273,2.489972176,0.478017658,164.92294840000002,10.22740532,10.22740532,1686140121.3503897
111.66309952200001,52.36602257,4.879589233,2.499978773,0.2443151474,189.0436384,11.36032154,11.36032154,1686140122.2999735
112.613084668,52.36602304,4.879591461,2.520235781,0.09085927904,14.140346599999999,7.856456071,7.856456071,1686140123.2499585
113.5630939,52.36602264,4.879595763,2.597966675,0.042816150930000005,279.8073512,10.29523413,10.29523413,1686140124.1999679
114.51307773000002,52.3660189,4.879604479,2.611624855,0.09491560608,248.9596733,8.714118849,8.714118849,1686140125.1499517
115.46306323000002,52.36602027,4.87960229,2.606313516,0.1114095002,220.9934328,10.95024788,10.95024788,1686140126.0999372
116.41307365000002,52.36601994,4.879603726,2.611852962,0.05659995227999999,338.5771007,8.018187836000001,8.018187836000001,1686140127.0499475
117.36305844000002,52.36601704,4.879605336,2.612042189,0.2037560344,208.1641332,9.732693135,9.732693135,1686140127.9999323
118.31304573,52.36601704,4.879605336,2.612042257,0.2037560344,-1.0,9.732693135,9.732693135,1686140128.9499197
119.26305854000002,52.36602053,4.879600007,2.587380716,0.06212839484,-1.0,12.69097935,12.69097935,1686140129.8999324
120.21304690000002,52.36602291,4.879597049,2.573795762,0.05252240598,-1.0,6.5166394620000005,6.5166394620000005,1686140130.8499207
121.16305887,52.36602684,4.879592764,2.59916074,0.1917853653,-1.0,5.615183943,5.615183943,1686140131.7999327
122.11304902000002,52.36603194,4.879579693999999,2.634526787,0.1365365982,-1.0,6.9332183239999985,6.9332183239999985,1686140132.749923
123.06304180000002,52.36604396,4.8795669230000005,2.703099722,0.07058268785,-1.0,10.54980966,10.54980966,1686140133.6999156
124.01305925000004,52.36606152,4.879559239,2.751952512,0.17160546780000002,-1.0,8.39100726,8.39100726,1686140134.649933
