"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.140451417E0,3.744014282E0,6.950496368E0,2.865640869E0
2.150446417E0,4.665198669E0,5.949378204E0,2.869383087E0
2.160442417E0,5.866450653E0,5.266049194E0,2.245181122E0
2.170437417E0,5.853577423E0,5.128784637E0,3.298241272E0
2.180432417E0,6.334676971E0,6.033652954E0,2.574346619E0
2.190428417E0,5.775290222E0,6.159990234E0,2.673590240E0
2.200423417E0,5.770949249E0,6.415059814E0,2.985242157E0
2.210419417E0,7.216942291E0,6.685547333E0,1.910626831E0
2.220414417E0,8.303532715E0,6.463858337E0,5.257067871E-1
2.230409417E0,8.859476624E0,5.816454620E0,-7.586224365E-1
2.240405417E0,7.768545227E0,5.983357544E0,-1.348246307E0
2.250400417E0,5.264252930E0,7.462431793E0,-1.298250275E0
2.260395417E0,3.429218903E0,7.831414490E0,-1.911524963E-1
2.270391417E0,2.516267395E0,7.732619934E0,-2.520758057E-1
2.280386417E0,2.769091644E0,7.616461487E0,-3.963757324E-1
2.290382417E0,3.696413269E0,8.072113953E0,-2.133363647E0
2.300377417E0,4.518952789E0,8.941506042E0,-4.236041107E0
2.310372417E0,4.575385437E0,1.000264938E1,-4.836741943E0
2.320368417E0,4.621639252E0,8.585995331E0,-2.134710846E0
2.330363417E0,4.732408905E0,7.027885437E0,-1.210382996E0
2.340359417E0,5.490282898E0,8.036038971E0,-2.262095947E0
2.350354417E0,5.885012054E0,8.592431946E0,-2.171085205E0
2.360349417E0,5.700146484E0,8.503367157E0,-1.309626617E0
2.370345417E0,5.259762268E0,8.507708130E0,3.345542908E-1
2.380340417E0,5.545667725E0,8.541687469E0,8.226892090E-1
2.390335417E0,6.121669922E0,8.886570282E0,-3.903881836E-1
2.400330792E0,6.270610199E0,9.055568848E0,-1.574875031E0
2.410325792E0,5.969586182E0,8.491990814E0,-1.870061188E0
2.420321792E0,5.698799286E0,8.089627533E0,-1.578916626E0
2.430316792E0,5.321883087E0,7.825426941E0,-2.161205750E0
2.440311792E0,4.550836487E0,7.347021790E0,-3.356320496E0
2.450307792E0,4.032614136E0,7.494165802E0,-3.289858704E0
2.460302792E0,3.385210419E0,7.878716125E0,-2.563718719E0
2.470298792E0,2.553090820E0,8.592881012E0,-1.919608154E0
2.480293792E0,1.964514771E0,9.446705475E0,-1.907333679E0
2.490288792E0,1.447789307E0,9.844428406E0,-2.154619446E0
2.500284792E0,1.524878998E0,9.966574402E0,-1.911974030E0
2.510279792E0,2.187101898E0,9.467063141E0,-1.803000641E0
2.520274792E0,2.342329102E0,8.799451447E0,-1.958377533E0
2.530270792E0,2.102827148E0,8.648415527E0,-1.866768036E0
2.540265792E0,1.830543365E0,8.878487091E0,-1.413360901E0
2.550261792E0,1.653611298E0,9.127718811E0,-7.423063660E-1
2.560256792E0,1.464704132E0,9.292675781E0,6.727011108E-1
2.570251792E0,8.681945801E-1,8.285121002E0,1.020727386E0
2.580247792E0,6.469546509E-1,8.286468201E0,1.450483704E-1
2.590242792E0,6.981481934E-1,8.476123810E0,-1.663041687E-1
2.600237792E0,8.045768738E-1,8.289012909E0,4.538562012E-1
2.610233792E0,9.135502625E-1,8.386011200E0,1.695823517E0
2.620228792E0,1.108295288E0,9.020391998E0,1.726659393E0
2.630224792E0,1.687890015E0,1.030666718E1,8.425978088E-1
2.640219792E0,2.269730072E0,1.159713364E1,-7.146139526E-1
2.650214792E0,1.854792938E0,1.176957504E1,-1.850302277E0
2.660210792E0,8.556207275E-1,1.069466034E1,-1.628463593E0
2.670205792E0,1.922003174E-1,9.575737152E0,-1.775008850E0
2.680201792E0,-1.348695374E-1,8.485105133E0,-1.862277374E0
2.690196792E0,-2.826123047E-1,7.155120850E0,-1.763183441E0
2.700191792E0,-2.528242493E-1,6.591692505E0,-1.968406677E0
2.710187792E0,-8.592132568E-2,6.087989960E0,-2.147284698E0
2.720182792E0,1.085243225E-1,5.835465088E0,-9.547146606E-1
2.730177792E0,4.607418823E-1,5.179080048E0,3.071911926E0
2.740173792E0,8.897497559E-1,6.668183441E0,1.211281128E0
2.750168792E0,9.027726746E-1,8.751551056E0,1.000220032E0
2.760164792E0,6.644682312E-1,1.037582336E1,6.855743408E-1
2.770159792E0,3.354524231E-1,1.164308807E1,-1.222956848E-1
2.780154792E0,-1.598675537E-1,1.209215424E1,-4.873864746E-1
2.790150792E0,-4.845423889E-1,1.210697342E1,-8.641529846E-1
2.800145792E0,-3.376977539E-1,1.166524200E1,-1.188528442E0
2.810140792E0,5.899232483E-1,1.106289459E1,1.788480835E0
2.820136792E0,3.700754242E0,9.423952789E0,9.933343506E-1
2.830131792E0,3.959416351E0,1.026295807E1,-1.073357941E1
2.840127792E0,4.223167877E0,9.437125397E0,-1.414827850E1
