"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.604819083E0,2.950092554E-1,3.701058030E-1,-1.793007599E-3
1.614825083E0,2.535654604E-2,3.785576224E-1,2.650940791E-2
1.624831083E0,-4.043295681E-1,1.017323971E0,-1.230483949E-1
1.634837083E0,-4.263007641E-1,1.086956978E0,-5.116032958E-1
1.644842083E0,-1.082988381E-1,9.254921675E-1,-1.004951715E0
1.654848083E0,1.039789170E-1,4.377599359E-1,-1.394979358E0
1.664854083E0,4.964963347E-2,-3.707999885E-1,-1.516200066E0
1.674860083E0,-2.627680302E-1,-1.340785623E0,-1.267690897E0
1.684866083E0,-6.719129086E-1,-2.127530098E0,-7.671308517E-1
1.694872083E0,-8.699089289E-1,-1.999223828E0,-2.766909301E-1
1.704878083E0,-1.044557095E0,-1.255667329E0,9.205088764E-2
1.714884083E0,-1.155657053E0,-1.036983013E0,2.542214692E-1
1.724889083E0,-1.177794337E0,-8.404260278E-1,3.233616650E-1
1.734895083E0,-1.036114693E0,-7.847011089E-1,2.892850041E-1
1.744901083E0,-7.683236599E-1,-5.256253481E-1,2.327508926E-1
1.754907083E0,-5.111495256E-1,-1.843735129E-1,1.758444756E-1
1.764913083E0,-4.609851539E-1,2.222240716E-1,2.489518002E-2
1.774919083E0,-5.897250175E-1,7.863389850E-1,-1.156604514E-1
1.784925083E0,-7.021977901E-1,1.202175140E0,-8.819367737E-2
1.794931083E0,-6.712139249E-1,1.185051441E0,-9.070936590E-2
1.804937083E0,-5.506933928E-1,9.129918218E-1,-1.618626267E-1
1.814942083E0,-3.581126928E-1,6.857332587E-1,-2.521136999E-1
1.824948083E0,-1.224919111E-1,8.075454831E-1,-3.909818530E-1
1.834954083E0,8.572610468E-2,9.291675091E-1,-4.704054594E-1
1.844960083E0,1.796816289E-1,1.023613334E0,-6.006330252E-1
1.854966083E0,-7.083363831E-2,8.873718381E-1,-4.675532877E-1
1.864972083E0,-4.125608802E-1,6.775134206E-1,-1.827596575E-1
1.874978083E0,-5.044672489E-1,6.692110300E-1,1.840785146E-1
1.884984083E0,-2.332722098E-1,9.032014012E-1,2.231723815E-1
1.894990083E0,8.596326411E-2,9.594990015E-1,-1.382113062E-2
1.904995083E0,4.321070910E-1,1.144074202E0,-4.030570388E-1
1.915001083E0,-6.770060211E-2,-8.844418824E-2,-6.670058966E-1
1.925007083E0,-3.457876146E-1,-3.535059392E-1,-7.590194345E-1
1.935013083E0,-2.211626768E-1,-1.798932850E-1,-7.892572284E-1
1.945019083E0,4.770657122E-1,4.731161892E-1,-7.000319958E-1
1.955025083E0,1.146164179E0,5.134055614E-1,-5.678048134E-1
1.965031083E0,1.226532221E0,1.745915711E-1,5.302915722E-2
1.975037083E0,9.560106993E-1,-3.763939738E-1,5.908237100E-1
1.985043083E0,8.106561899E-1,-7.323105335E-1,3.739166856E-1
1.995048083E0,1.427906036E0,-3.505001366E-1,2.248056829E-1
2.005054083E0,2.066629410E0,-5.430840254E-1,2.038204968E-1
2.015060083E0,2.332962036E0,-1.417659163E0,2.051775903E-1
2.025066083E0,2.291770697E0,-2.365029812E0,1.699839085E-1
2.035072083E0,2.030149460E0,-3.154058456E0,2.425439507E-1
2.045078083E0,1.437211275E0,-3.468062162E0,3.056952357E-1
2.055084083E0,7.087567449E-1,-3.268834829E0,4.393887520E-1
2.065090083E0,6.519611478E-1,-3.155951023E0,6.525431275E-1
2.075095083E0,9.283317327E-1,-3.003819704E0,9.881806970E-1
2.085101083E0,9.977566600E-1,-2.339167833E0,9.444995522E-1
2.095107083E0,9.366132617E-1,-8.829626441E-1,-8.714879304E-2
2.105113083E0,2.165392041E-1,1.090245605E0,-1.091296792E0
2.115119083E0,-7.329666018E-1,3.000001431E0,-1.870205998E0
2.125125083E0,-1.509792089E0,4.092934608E0,-2.374933481E0
2.135131083E0,-1.539669991E0,3.971349955E0,-2.556512356E0
2.145137083E0,-9.653536677E-1,2.591735363E0,-2.380327702E0
2.155142083E0,-7.093709111E-1,1.556778669E0,-1.917493105E0
2.165148083E0,-7.130620480E-1,1.498603463E0,-1.330675125E0
2.175154083E0,-6.951300502E-1,1.811666727E0,-8.649246693E-1
2.185160083E0,-6.005934477E-1,1.858883262E0,-5.657315850E-1
2.195166083E0,-4.509930015E-1,1.454218864E0,-4.138325155E-1
2.205172083E0,-2.334444225E-1,7.860425711E-1,-3.995904624E-1
2.215178083E0,-4.378022626E-2,3.054637089E-2,-4.903943539E-1
2.225184083E0,4.868952185E-2,-6.249342561E-1,-7.095109820E-1
2.235190083E0,5.235407501E-2,-1.200809836E0,-1.097405791E0
2.245195083E0,6.176438183E-4,-1.651061654E0,-1.594568133E0
2.255201083E0,-2.245761901E-1,-1.837300301E0,-2.099876165E0
2.265207083E0,-7.668871284E-1,-1.315841079E0,-2.547312021E0
2.275213083E0,-1.269006252E0,-2.261031605E-2,-2.806637764E0
2.285219083E0,-1.233840823E0,1.109901786E0,-2.813973188E0
2.295225083E0,-7.659050822E-1,1.620002866E0,-2.504897118E0
2.305231083E0,-2.990731299E-1,1.661566019E0,-1.988826871E0
2.315237083E0,-1.453859638E-2,1.592111707E0,-1.392231107E0
2.325243083E0,6.915296428E-3,1.396047473E0,-7.732921839E-1
2.335248083E0,-1.106721982E-1,1.105136275E0,-4.131795466E-1
2.345254083E0,-1.783282012E-1,7.176657915E-1,-4.578591287E-1
2.355260083E0,-1.825473607E-1,1.530231386E-1,-7.933355570E-1
2.365266083E0,-1.447065026E-1,-6.467163563E-1,-1.289257169E0
2.375272083E0,-2.694510221E-1,-1.296726704E0,-1.724273324E0
2.385278083E0,-5.251155496E-1,-1.639354348E0,-2.025680542E0
2.395284083E0,-6.534183025E-1,-1.799850345E0,-2.198758125E0
2.405290083E0,-3.827303648E-1,-1.904998541E0,-2.271481514E0
2.415296083E0,4.301560819E-1,-2.090071917E0,-2.235525370E0
2.425301083E0,1.849659443E0,-2.377964497E0,-2.189630032E0
2.435307083E0,3.310737610E0,-2.205181360E0,-2.145087004E0
2.445313083E0,4.231257915E0,-1.026330948E0,-1.996088028E0
2.455319083E0,4.833929062E0,9.601480365E-1,-1.654307604E0
2.465325083E0,4.935244083E0,3.051597357E0,-1.184357405E0
2.475330792E0,4.737218857E0,4.621210098E0,-7.267140150E-1
2.485336792E0,5.481067181E0,2.804319620E0,-8.030077219E-1
2.495342792E0,5.995993137E0,-3.313118696E0,-1.664202690E0
2.505347792E0,1.716172338E0,-6.927401066E0,-1.422023892E0
2.515353792E0,-1.585731387E0,-5.607132435E0,-4.914877415E-1
2.525359792E0,-1.766338468E0,-1.983973980E0,-1.631669328E-2
2.535365792E0,-9.349215627E-1,3.124133050E-1,2.597144544E-1
2.545371792E0,-1.206109643E0,1.529762268E0,5.826898813E-1
2.555377792E0,-1.965745091E0,1.978939891E0,8.200420141E-1
2.565383792E0,-2.799075603E0,2.179543734E0,1.022242427E0
2.575389792E0,-3.411697388E0,1.367748737E0,1.226158261E0
2.585395792E0,-3.714013338E0,-9.952751547E-2,1.498839617E0
2.595400792E0,-3.786971807E0,-8.214216232E-1,1.845287204E0
2.605406792E0,-3.535279036E0,-7.495722175E-1,2.120556831E0
2.615412792E0,-3.057585001E0,-4.956143796E-1,2.267827511E0
2.625418792E0,-2.555510521E0,-2.831526995E-1,2.268589497E0
2.635424792E0,-2.162464857E0,-1.940861195E-1,2.096032381E0
2.645430792E0,-1.883566380E0,-2.447058856E-1,1.819390774E0
2.655436792E0,-1.623624086E0,-3.577048481E-1,1.593860030E0
2.665442792E0,-1.274431467E0,-3.315885663E-1,1.386314034E0
2.675448792E0,-1.064105392E0,1.771388501E-1,1.119163752E0
2.685453792E0,-9.485296011E-1,9.548639059E-1,8.511800170E-1
2.695459792E0,-7.294158936E-1,1.586184978E0,6.559561491E-1
2.705465792E0,-2.967611551E-1,1.838878751E0,5.295292139E-1
2.715471792E0,2.804526687E-1,1.735834002E0,4.692155719E-1
2.725477792E0,8.382309675E-1,1.329075098E0,4.972077906E-1
2.735483792E0,1.194259524E0,7.182854414E-1,5.973410606E-1
2.745489792E0,1.312622309E0,1.549970359E-1,6.959052086E-1
2.755495792E0,1.368094921E0,-1.576879770E-1,8.304659724E-1
2.765501792E0,1.449475527E0,-1.031033099E-1,1.010724187E0
2.775506792E0,1.495598793E0,2.996095121E-1,1.164847851E0
2.785512792E0,1.430907726E0,8.636131883E-1,1.221889496E0
2.795518792E0,1.197123766E0,1.354132175E0,1.225505829E0
2.805524792E0,8.276301622E-1,1.587979317E0,1.225849628E0
2.815530792E0,3.622424603E-1,1.501570702E0,1.288498998E0
2.825536792E0,-1.604417861E-1,1.216139197E0,1.420240760E0
2.835542792E0,-7.630583048E-1,8.498710990E-1,1.530201197E0
2.845548792E0,-1.371487975E0,3.993393183E-1,1.527363062E0
2.855554792E0,-1.670946717E0,-2.793161571E-2,1.423877001E0
2.865559792E0,-1.321407914E0,-6.119825244E-1,1.203786969E0
2.875565792E0,-3.981441259E-1,-1.559955716E0,7.979761958E-1
2.885571792E0,5.914008021E-1,-2.373322248E0,2.370878309E-1
2.895577792E0,1.012367725E0,-2.358172417E0,-2.731460631E-1
2.905583792E0,8.129658103E-1,-1.604838252E0,-6.338107586E-1
2.915589792E0,7.903737426E-1,-8.643203974E-1,-8.125352859E-1
2.925595792E0,1.803689480E0,-7.655639648E-1,-9.050945044E-1
2.935601792E0,2.806114912E0,-1.741056561E0,-1.047411323E0
2.945607792E0,2.388679504E0,-3.085996389E0,-1.056994677E0
2.955613792E0,6.078889370E-1,-5.582704544E0,-9.118884802E-1
2.965618792E0,-2.373115718E-1,-6.764144421E0,-5.192908645E-1
2.975624792E0,1.846906692E-1,-4.504684448E0,4.783953130E-1
2.985630792E0,-1.145727262E-1,6.028346252E-3,1.601447225E0
2.995636792E0,-1.358509064E0,4.554411411E0,2.315322161E0
3.005642792E0,-2.638956070E0,7.031202793E0,2.231844187E0
3.015648792E0,-2.925474644E0,6.495721340E0,1.516561985E0
3.025654792E0,-2.406998396E0,4.068601608E0,9.808598757E-1
3.035660792E0,-1.908947468E0,1.970033407E0,6.249446869E-1
3.045666792E0,-1.602911353E0,4.899936914E-1,2.107277513E-1
3.055671792E0,-1.300659299E0,-7.217928171E-1,-2.869064212E-1
3.065677792E0,-8.720599413E-1,-1.580484152E0,-7.890427709E-1
3.075683792E0,-5.038043857E-1,-1.917876363E0,-1.134789586E0
3.085689792E0,-3.343099058E-1,-1.702333927E0,-1.214985371E0
3.095695792E0,-3.692332804E-1,-1.174187303E0,-1.063030839E0
3.105701792E0,-5.248476863E-1,-6.183128357E-1,-8.390603662E-1
3.115707792E0,-6.477712393E-1,-7.395824045E-2,-6.647274494E-1
3.125713792E0,-6.490506530E-1,4.665350914E-1,-5.926439166E-1
3.135719792E0,-5.307781696E-1,1.023411274E0,-5.894528031E-1
3.145724792E0,-3.126655817E-1,1.556379795E0,-5.722788572E-1
3.155730792E0,-6.162308156E-2,1.816605806E0,-5.818633437E-1
3.165736792E0,1.674796045E-1,1.546847224E0,-6.800447702E-1
3.175742792E0,3.950915337E-1,8.211532235E-1,-8.520932198E-1
3.185748792E0,5.716780424E-1,-2.081286758E-1,-1.041284442E0
3.195754792E0,6.796292067E-1,-1.344628930E0,-1.168801308E0
3.205760792E0,6.357110143E-1,-2.336518288E0,-1.189848542E0
3.215766792E0,4.297489822E-1,-3.006883860E0,-1.127592325E0
3.225772792E0,-2.278874964E-1,-3.204835415E0,-9.501088858E-1
3.235778792E0,-1.037618041E0,-2.821529150E0,-6.909029484E-1
3.245783792E0,-1.223148942E0,-2.105637074E0,-5.454562902E-1
3.255789792E0,-8.098651171E-1,-1.186595440E0,-5.967886448E-1
3.265795792E0,-1.341793239E-1,-2.775824666E-1,-8.131800294E-1
3.275801792E0,4.814806879E-1,5.815013051E-1,-1.134527206E0
3.285807792E0,8.741204143E-1,1.285539031E0,-1.462333083E0
3.295813792E0,1.084457159E0,1.700792551E0,-1.757087350E0
3.305819792E0,1.251171231E0,1.753258705E0,-1.998965383E0
3.315825792E0,1.581165910E0,1.417535543E0,-2.200259686E0
3.325831792E0,2.136649370E0,7.538258433E-1,-2.376312494E0
3.335836792E0,2.580438614E0,5.301702768E-2,-2.437074900E0
3.345842792E0,2.478787899E0,-2.775291726E-2,-2.232790470E0
3.355848792E0,2.055707455E0,2.979010642E-1,-1.710409522E0
3.365854792E0,1.992962956E0,5.994790196E-1,-9.396746755E-1
3.375860792E0,2.384601831E0,9.544805288E-1,-2.521969937E-2
3.385866792E0,2.205109358E0,7.788626552E-1,6.939560175E-1
3.395872792E0,1.952634931E0,-3.346373737E-1,9.418939352E-1
3.405878792E0,2.812948704E0,-2.304681063E0,7.680965662E-1
3.415884792E0,2.320741892E0,-3.028985023E0,7.608032227E-1
3.425890792E0,4.672858119E-1,-1.351863980E0,1.014773250E0
3.435895792E0,-5.375408530E-1,5.241219997E-1,1.031161308E0
3.445901792E0,-3.421713114E-1,2.333159596E-1,5.897474289E-1
3.455907792E0,-4.608655274E-1,-6.628394127E-2,7.241454720E-2
3.465913792E0,-1.354613662E0,1.263546109E0,3.333931789E-2
3.475920042E0,-2.078121424E0,1.493307352E0,3.379810750E-1
3.485926042E0,-2.172230721E0,-3.498709202E-1,5.874398947E-1
3.495932042E0,-2.266667843E0,-1.626129150E0,8.528336287E-1
3.505938042E0,-2.480123043E0,-1.999268413E0,1.044185996E0
3.515944042E0,-2.445193052E0,-2.172694683E0,1.096033931E0
3.525950042E0,-2.177260160E0,-2.072216511E0,1.049750805E0
3.535955042E0,-1.985934973E0,-1.480760574E0,9.947340488E-1
3.545961042E0,-1.965955496E0,-5.560958385E-1,9.821591377E-1
3.555967042E0,-2.021342993E0,3.931044340E-1,9.925838113E-1
3.565973042E0,-2.041940451E0,1.179415584E0,9.918645024E-1
3.575979042E0,-1.951314569E0,1.682432294E0,9.995947480E-1
3.585985042E0,-1.721301794E0,1.968561530E0,9.911288023E-1
3.595991042E0,-1.428623796E0,2.018682957E0,9.244014621E-1
3.605997042E0,-1.040989995E0,1.918716788E0,7.808272243E-1
3.616003042E0,-5.462061763E-1,1.639356494E0,5.484350324E-1
3.626009042E0,4.437266663E-2,1.136042714E0,2.226181030E-1
3.636014042E0,6.712127328E-1,4.782302380E-1,-1.747854650E-1
3.646020042E0,1.222162127E0,-2.662444711E-1,-5.764160156E-1
3.656026042E0,1.131930351E0,-9.672926068E-1,-8.653985858E-1
3.666032042E0,-4.194179550E-2,-1.279960990E0,-9.149445295E-1
3.676038042E0,-4.780698121E-1,-1.069846153E0,-9.085789323E-1
3.686044042E0,-5.187537521E-2,-4.931132793E-1,-7.345850468E-1
