"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.645149125E0,-1.719070053E1,3.697030640E1,4.794464111E0
2.655168125E0,-1.778485107E1,3.693513489E1,4.679656982E0
2.665187125E0,-1.826165390E1,3.665788269E1,4.485504150E0
2.675207125E0,-1.869095230E1,3.652429199E1,4.398773193E0
2.685226125E0,-1.909602356E1,3.620711517E1,4.353637695E0
2.695245125E0,-1.951694870E1,3.599255371E1,4.175231934E0
2.705264125E0,-1.992753601E1,3.576638794E1,3.886932373E0
2.715284125E0,-2.023499680E1,3.571621704E1,3.864868164E0
2.725303125E0,-2.047418213E1,3.555757141E1,3.970886230E0
2.735322125E0,-2.081735229E1,3.551687622E1,3.734069824E0
2.745341125E0,-2.106515884E1,3.549108124E1,3.758697510E0
2.755361125E0,-2.121949005E1,3.531787109E1,3.614990234E0
2.765380125E0,-2.125660324E1,3.528005981E1,3.551666260E0
2.775399125E0,-2.141799164E1,3.516407013E1,3.416534424E0
2.785418125E0,-2.163402557E1,3.506121063E1,3.360961914E0
2.795437125E0,-2.204835129E1,3.506153107E1,3.112304688E0
2.805457125E0,-2.228543091E1,3.468952179E1,3.118927002E0
2.815476125E0,-2.262131882E1,3.451481628E1,2.999053955E0
2.825495125E0,-2.309328842E1,3.440463257E1,2.712951660E0
2.835514125E0,-2.348542786E1,3.399306488E1,2.793701172E0
2.845534125E0,-2.406055069E1,3.370782471E1,2.533721924E0
2.855553125E0,-2.458324051E1,3.338736725E1,2.413360596E0
2.865572125E0,-2.502068710E1,3.314528656E1,2.306579590E0
2.875591125E0,-2.541959381E1,3.274109650E1,2.045349121E0
2.885611125E0,-2.582204056E1,3.256145477E1,1.919647217E0
2.895630125E0,-2.618855667E1,3.222547913E1,2.051544189E0
2.905649125E0,-2.667181778E1,3.197417450E1,2.124847412E0
2.915668125E0,-2.697751999E1,3.158747864E1,2.147125244E0
2.925688125E0,-2.719036484E1,3.143748474E1,1.995452881E0
2.935707125E0,-2.760505676E1,3.116308594E1,1.776245117E0
2.945726125E0,-2.795551682E1,3.085961151E1,1.568634033E0
2.955745083E0,-2.829774857E1,3.054556274E1,1.252563477E0
2.965764083E0,-2.862836075E1,3.027857208E1,7.299499512E-1
2.975784083E0,-2.875843430E1,2.994050598E1,3.683776855E-1
2.985803083E0,-2.899676895E1,2.973146820E1,-2.777099609E-3
2.995822083E0,-2.926349258E1,2.968050385E1,-2.131652832E-1
3.005841083E0,-2.927813339E1,2.967817688E1,-8.591003418E-1
3.015861083E0,-2.923299026E1,2.956964111E1,-1.500946045E0
3.025880083E0,-2.923497391E1,2.949187469E1,-2.081237793E0
3.035899083E0,-2.905372238E1,2.942079163E1,-2.548706055E0
3.045918083E0,-2.893243790E1,2.942428589E1,-2.975311279E0
3.055938083E0,-2.883890915E1,2.947589874E1,-3.579864502E0
3.065957083E0,-2.884672928E1,2.954810333E1,-4.013916016E0
3.075976083E0,-2.892387009E1,2.929512787E1,-4.419158936E0
3.085995083E0,-2.897762680E1,2.913280487E1,-4.991180420E0
3.096015083E0,-2.925270462E1,2.875213623E1,-5.625640869E0
3.106034083E0,-2.940494919E1,2.825463867E1,-5.867431641E0
3.116053083E0,-2.971500015E1,2.772348022E1,-6.277496338E0
3.126072083E0,-3.005674362E1,2.733555603E1,-6.657623291E0
3.136091083E0,-3.037753677E1,2.694465637E1,-7.260192871E0
3.146111083E0,-3.051876450E1,2.650773621E1,-7.703521729E0
3.156130083E0,-3.073940659E1,2.613565063E1,-8.325439453E0
3.166149083E0,-3.087066269E1,2.563609314E1,-8.693817139E0
3.176168083E0,-3.096118546E1,2.543692780E1,-9.455413818E0
3.186188083E0,-3.083806229E1,2.533562469E1,-9.771942139E0
3.196207083E0,-3.074872208E1,2.515655518E1,-1.013500977E1
3.206226083E0,-3.084395218E1,2.502353668E1,-1.059042358E1
3.216245083E0,-3.076089096E1,2.461583710E1,-1.129281616E1
3.226265083E0,-3.079965591E1,2.435816956E1,-1.182412720E1
3.236284083E0,-3.072674942E1,2.398188782E1,-1.229434204E1
3.246303083E0,-3.089077377E1,2.387266541E1,-1.267440796E1
3.256322083E0,-3.091509628E1,2.340331268E1,-1.315173340E1
3.266341083E0,-3.112839890E1,2.310452271E1,-1.358880615E1
3.276361083E0,-3.112820053E1,2.248867798E1,-1.400732422E1
3.286380083E0,-3.122083664E1,2.207579041E1,-1.459005737E1
3.296399083E0,-3.132378769E1,2.169764709E1,-1.476196289E1
3.306418083E0,-3.136244583E1,2.136708069E1,-1.497140503E1
3.316438083E0,-3.150020218E1,2.118121338E1,-1.485632324E1
3.326457083E0,-3.155328751E1,2.119824219E1,-1.471170044E1
3.336476083E0,-3.175056076E1,2.129270172E1,-1.434869385E1
3.346495083E0,-3.190524673E1,2.142871857E1,-1.408309937E1
3.356515083E0,-3.196789169E1,2.150518036E1,-1.371179199E1
3.366534083E0,-3.202745438E1,2.153717041E1,-1.365261841E1
3.376553083E0,-3.206771469E1,2.147454834E1,-1.340817261E1
3.386572083E0,-3.205358505E1,2.163578033E1,-1.317477417E1
3.396592083E0,-3.209201431E1,2.146089935E1,-1.311715698E1
3.406611083E0,-3.218268204E1,2.146681213E1,-1.318289185E1
3.416630083E0,-3.211494827E1,2.124118042E1,-1.330117798E1
3.426649083E0,-3.206805038E1,2.100469971E1,-1.362860107E1
3.436668083E0,-3.205870438E1,2.075009155E1,-1.396139526E1
3.446688083E0,-3.194290543E1,2.049063110E1,-1.443618774E1
3.456707083E0,-3.183337784E1,2.045558929E1,-1.487084961E1
3.466726083E0,-3.163757706E1,2.029900360E1,-1.537524414E1
3.476745083E0,-3.143580246E1,2.015708160E1,-1.603436279E1
3.486765083E0,-3.140409470E1,2.011695862E1,-1.664208984E1
3.496784083E0,-3.111459732E1,2.009414673E1,-1.712899780E1
3.506803083E0,-3.104915237E1,2.005905151E1,-1.745245361E1
3.516822083E0,-3.106166458E1,1.987387085E1,-1.769467163E1
3.526842083E0,-3.106944656E1,1.977182770E1,-1.740960693E1
3.536861083E0,-3.143565750E1,1.948230743E1,-1.684503174E1
3.546880083E0,-3.210596848E1,1.927296448E1,-1.580114746E1
3.556899083E0,-3.271256638E1,1.885805511E1,-1.473822021E1
3.566918083E0,-3.338132095E1,1.851152039E1,-1.370849609E1
3.576938083E0,-3.386006546E1,1.800234222E1,-1.237484741E1
3.586957083E0,-3.443433762E1,1.762866211E1,-1.141281128E1
3.596976083E0,-3.480672836E1,1.724955750E1,-1.054968262E1
3.606995083E0,-3.518721390E1,1.706459808E1,-9.977020264E0
3.617015083E0,-3.525633621E1,1.668701172E1,-9.672363281E0
3.627034083E0,-3.531771469E1,1.635353088E1,-9.538970947E0
3.637053083E0,-3.554635239E1,1.610269165E1,-9.380493164E0
3.647072083E0,-3.563655472E1,1.585403442E1,-9.503570557E0
3.657092083E0,-3.559854507E1,1.574605560E1,-9.416137695E0
3.667111083E0,-3.565142441E1,1.557355499E1,-9.724060059E0
3.677130083E0,-3.561243820E1,1.546990204E1,-1.014929199E1
3.687149083E0,-3.554690170E1,1.532813263E1,-1.039492798E1
3.697168083E0,-3.545300674E1,1.523500061E1,-1.051403809E1
