"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.056844292E0,-7.636079937E-2,-8.884314895E-1,4.672693014E-1
1.066850292E0,-4.156125486E-1,-1.635583043E0,-4.084775448E-1
1.076857292E0,-1.317765832E0,-2.298606634E0,-2.447767183E-2
1.086863292E0,-1.686757326E0,-3.169847965E0,2.139717713E-2
1.096869292E0,-1.873550177E0,-3.746131420E0,3.984808922E-2
1.106876292E0,-2.076213121E0,-4.124567986E0,-2.087868750E-1
1.116882292E0,-2.188659430E0,-4.691858292E0,-3.103380203E-1
1.126889292E0,-2.164865732E0,-5.666060448E0,-4.892471433E-1
1.136895292E0,-2.212471247E0,-7.480875492E0,-8.873199224E-1
1.146902292E0,-2.379506350E0,-8.989204407E0,-1.469296694E0
1.156908292E0,-2.306554794E0,-8.306996346E0,-2.110848665E0
1.166914292E0,-1.919721723E0,-6.382459164E0,-2.639736652E0
1.176921292E0,-1.265821457E0,-4.865190506E0,-2.910139322E0
1.186927292E0,-4.406625330E-1,-3.985730886E0,-2.721392632E0
1.196934292E0,8.760474324E-1,-3.096649885E0,-2.037076473E0
1.206940292E0,2.305469513E0,-1.957638383E0,-1.294543624E0
1.216946292E0,3.257977247E0,-1.193446517E0,-4.501910508E-1
1.226953292E0,3.045359373E0,-1.910729647E0,4.653361067E-2
1.236959292E0,5.447793007E-1,-4.939360142E0,-2.812501192E-1
1.246966292E0,-1.634773493E0,-5.638925076E0,-4.217082858E-1
1.256972292E0,-2.226278782E0,-3.585479259E0,4.109212756E-2
1.266979292E0,-1.641910791E0,-9.659548402E-1,3.884957433E-1
1.276985292E0,-5.758051276E-1,1.534863114E0,5.133833885E-1
1.286991292E0,3.827479184E-1,2.966903925E0,6.374511123E-1
1.296998292E0,1.127685070E0,3.377953291E0,6.670238972E-1
1.307004292E0,1.492708921E0,3.156170845E0,6.618010998E-1
1.317011292E0,1.491749883E0,2.512603521E0,6.903043985E-1
1.327017292E0,1.311625481E0,1.580092311E0,7.404895425E-1
1.337023292E0,1.079093218E0,3.932593763E-1,7.407504916E-1
1.347030292E0,8.691046238E-1,-7.127815485E-1,5.480644703E-1
1.357036292E0,6.986924410E-1,-1.299850941E0,3.192475438E-1
1.367043292E0,4.895409644E-1,-1.186523914E0,1.413537934E-2
1.377049292E0,2.146507949E-1,-2.488675714E-1,-2.454509288E-1
