"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.325064333E0,1.264279127E0,4.252180457E-2,2.598483264E-1
1.335059333E0,9.772815108E-1,-5.188725591E-1,-2.984768152E-2
1.345054333E0,7.329788208E-1,-1.069514394E0,-2.276512980E-1
1.355049333E0,6.539800763E-1,-1.456717849E0,-3.610048592E-1
1.365044333E0,7.418302894E-1,-1.634247661E0,-4.635368288E-1
1.375039333E0,8.682026267E-1,-1.709234357E0,-5.288187861E-1
1.385034333E0,9.642170668E-1,-1.903144479E0,-5.499810576E-1
1.395030333E0,9.749951363E-1,-2.322715282E0,-5.239743590E-1
1.405025333E0,9.206765294E-1,-2.867858648E0,-4.102683067E-1
1.415020333E0,8.461872339E-1,-3.185795069E0,-2.361620069E-1
1.425015333E0,8.283107877E-1,-3.190140247E0,-8.550804108E-2
1.435010333E0,8.155336976E-1,-3.008200169E0,-7.819449157E-2
1.445005333E0,6.828606129E-1,-2.282844067E0,-1.042125076E-1
1.455000333E0,4.937747419E-1,-1.265790224E0,-9.578153491E-2
1.464995333E0,2.716974616E-1,-3.954238594E-1,4.288367182E-2
1.474990333E0,4.870404676E-2,5.782086402E-2,2.868368030E-1
1.484985333E0,-2.650725245E-1,2.077153027E-1,4.461529553E-1
1.494980333E0,-5.414469838E-1,1.376933157E-1,4.421224594E-1
1.504976333E0,-6.891453862E-1,3.054660559E-1,4.009782374E-1
1.514971333E0,-7.623094916E-1,6.544229984E-1,3.445141315E-1
1.524966333E0,-7.999428511E-1,1.062581778E0,2.734045386E-1
1.534961333E0,-8.111517429E-1,1.448703766E0,1.824056357E-1
1.544956333E0,-7.980663180E-1,1.677497268E0,-1.844411530E-2
1.554951333E0,-7.435086966E-1,1.681840658E0,-2.563039660E-1
1.564946333E0,-6.327826977E-1,1.375943065E0,-4.918802679E-1
1.574941333E0,-4.975769520E-1,7.793151736E-1,-5.978574157E-1
1.584936333E0,-2.931185961E-1,-9.474541992E-3,-4.653076231E-1
1.594931333E0,-8.226944506E-2,-8.666054606E-1,-1.837657392E-1
1.604926333E0,-2.235858236E-3,-1.424238920E0,1.287045479E-1
1.614921333E0,-9.548518062E-2,-1.446899772E0,3.131317794E-1
1.624917333E0,-2.793516815E-1,-9.665137529E-1,3.524168730E-1
1.634912333E0,-4.646598101E-1,-1.188697368E-1,3.173441589E-1
1.644907333E0,-5.720241070E-1,8.259444833E-1,2.846170962E-1
1.654902333E0,-6.325100064E-1,1.519335747E0,2.596828043E-1
1.664897333E0,-6.541207433E-1,1.833425760E0,2.598588467E-1
1.674892333E0,-6.486021280E-1,1.839187264E0,3.025800586E-1
1.684887333E0,-6.536149979E-1,1.696799397E0,3.914375007E-1
1.694882333E0,-7.107250094E-1,1.492504478E0,5.300381184E-1
1.704877333E0,-8.242707253E-1,1.162200093E0,6.847462058E-1
1.714872333E0,-9.678805470E-1,7.454557419E-1,8.109751344E-1
1.724867333E0,-1.166072130E0,3.231058419E-1,9.052364230E-1
1.734862333E0,-1.326142788E0,-1.721495092E-1,9.708095789E-1
1.744858333E0,-1.387274027E0,-7.451134324E-1,1.003931642E0
1.754853333E0,-1.482764363E0,-1.029678226E0,1.011681676E0
1.764848333E0,-1.623724699E0,-1.037979841E0,9.966191649E-1
1.774843333E0,-1.787323117E0,-8.961223960E-1,9.593235850E-1
1.784838333E0,-1.936736345E0,-6.781809926E-1,9.188573956E-1
1.794833333E0,-2.033507347E0,-4.203755260E-1,8.552672267E-1
1.804828333E0,-2.055515051E0,-2.089399695E-1,7.642033696E-1
1.814823333E0,-2.040795088E0,-1.718610227E-1,6.228891015E-1
1.824818333E0,-2.042168617E0,-3.931526542E-1,4.136775434E-1
1.834813333E0,-2.089054585E0,-7.981654406E-1,1.737632453E-1
1.844808333E0,-2.144364834E0,-1.221241832E0,9.392678738E-3
1.854803333E0,-2.123373270E0,-1.474760413E0,-1.971311681E-2
1.864799333E0,-2.051565647E0,-1.391775966E0,1.288790107E-1
1.874794333E0,-2.011330843E0,-9.672024250E-1,4.253055751E-1
1.884789333E0,-1.994990468E0,-4.453304410E-1,7.154138088E-1
1.894784333E0,-1.968182802E0,-1.349681020E-1,8.722404838E-1
1.904779333E0,-1.887056589E0,-4.738578200E-2,8.116618395E-1
1.914774333E0,-1.753040791E0,-2.566900477E-2,5.784142017E-1
1.924769333E0,-1.666534424E0,-1.216211021E-1,3.324678540E-1
1.934764333E0,-1.758587837E0,-4.562001526E-1,2.132200003E-1
1.944759333E0,-1.941849828E0,-8.675784469E-1,2.131430358E-1
1.954754333E0,-1.963377357E0,-1.064756989E0,2.362772673E-1
1.964749333E0,-1.727969885E0,-8.028485775E-1,2.190447599E-1
