"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.227080375E0,3.724376297E1,2.791364288E1,1.732788086E0
2.237099375E0,3.642230606E1,2.925515747E1,2.322082520E0
2.247119375E0,3.547266388E1,3.049874878E1,3.084228516E0
2.257138375E0,3.428479767E1,3.195394897E1,4.400695801E0
2.267157375E0,3.271546173E1,3.338476562E1,5.385406494E0
2.277177375E0,3.133574867E1,3.486102295E1,5.321319580E0
2.287196375E0,2.992206383E1,3.627187347E1,4.374237061E0
2.297215375E0,2.877430534E1,3.740956879E1,3.570739746E0
2.307235375E0,2.804354477E1,3.802812958E1,3.519592285E0
2.317254375E0,2.747131729E1,3.840894318E1,3.620819092E0
2.327273375E0,2.732524490E1,3.852714539E1,3.637207031E0
2.337293375E0,2.765656281E1,3.827676392E1,3.170867920E0
2.347312375E0,2.804564285E1,3.791213989E1,3.148590088E0
2.357331375E0,2.854819870E1,3.762227631E1,3.410461426E0
2.367351375E0,2.897411919E1,3.713214111E1,3.521270752E0
2.377370375E0,2.930588722E1,3.690838623E1,3.653625488E0
2.387389375E0,2.962620735E1,3.663223267E1,3.634338379E0
2.397409375E0,2.989167976E1,3.648944855E1,3.799957275E0
2.407428375E0,3.002972031E1,3.628828430E1,3.892761230E0
2.417447375E0,3.021331596E1,3.608792877E1,3.973449707E0
2.427467375E0,3.029938698E1,3.589873505E1,4.259613037E0
2.437486375E0,3.031623077E1,3.584529877E1,4.513580322E0
2.447505375E0,3.009430122E1,3.594462585E1,5.040924072E0
2.457525375E0,2.980791664E1,3.616969299E1,5.336395264E0
2.467544375E0,2.918245316E1,3.647465515E1,5.453369141E0
2.477563375E0,2.883181572E1,3.688465118E1,5.727111816E0
2.487583375E0,2.838175964E1,3.725527954E1,5.684112549E0
2.497602375E0,2.786437225E1,3.776091003E1,5.800628662E0
2.507621375E0,2.748963928E1,3.806163788E1,5.934051514E0
2.517641375E0,2.711519623E1,3.822729492E1,6.010528564E0
2.527660375E0,2.664314651E1,3.853261566E1,6.004699707E0
2.537679375E0,2.635526466E1,3.870775604E1,6.097717285E0
2.547699375E0,2.605796814E1,3.899024200E1,6.118225098E0
2.557718375E0,2.567608070E1,3.931568909E1,6.084350586E0
2.567737375E0,2.540270233E1,3.936566162E1,6.240112305E0
2.577756375E0,2.540973473E1,3.928010559E1,6.188903809E0
2.587776375E0,2.523621750E1,3.948963928E1,6.198608398E0
2.597795375E0,2.507058907E1,3.952757263E1,6.324981689E0
2.607814375E0,2.503594971E1,3.954118347E1,6.386413574E0
2.617834375E0,2.514511871E1,3.964774323E1,6.490631104E0
2.627853375E0,2.514464188E1,3.959441376E1,6.529876709E0
2.637872375E0,2.509679031E1,3.964840698E1,6.577392578E0
2.647892375E0,2.511854172E1,3.952809143E1,6.738067627E0
2.657911375E0,2.514608383E1,3.951014709E1,6.533294678E0
2.667930375E0,2.515168381E1,3.939208221E1,6.675567627E0
2.677950375E0,2.529244614E1,3.934625244E1,6.738983154E0
2.687969375E0,2.523155594E1,3.926019287E1,6.812927246E0
2.697988375E0,2.537424469E1,3.917584229E1,7.071929932E0
2.708008375E0,2.541123199E1,3.922013092E1,7.302093506E0
2.718027375E0,2.540825462E1,3.921845245E1,7.455291748E0
2.728046375E0,2.546231461E1,3.921208191E1,7.362518311E0
2.738066375E0,2.571617126E1,3.917835236E1,7.301452637E0
2.748085375E0,2.583840561E1,3.897107697E1,7.093170166E0
2.758104375E0,2.605702972E1,3.891569519E1,7.083374023E0
2.768124375E0,2.620672417E1,3.867565155E1,6.881134033E0
2.778143375E0,2.650589752E1,3.846329498E1,6.872283936E0
2.788162375E0,2.683454895E1,3.826217651E1,6.559265137E0
