"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.371771458E0,-4.198776802E0,6.832234093E0,-9.441570450E0
1.381767458E0,4.890287236E0,9.880058999E0,-9.412534347E0
1.391762458E0,1.368284949E1,1.009652526E1,-2.503122854E-1
1.401757458E0,5.426369323E0,3.141842287E0,-3.853651915E0
1.411753458E0,-6.599700851E0,3.014356613E0,-6.015058808E0
1.421748458E0,-3.793760054E0,5.962229800E0,-1.829300247E0
1.431743458E0,3.120150286E-1,4.295092138E0,2.951959805E0
1.441739458E0,-4.630468547E-2,1.551379749E0,7.785036714E0
1.451734458E0,3.618467546E-1,-1.488953705E0,1.686134330E1
1.461730458E0,1.752564898E0,-6.657429242E0,2.388061111E1
1.471725458E0,-1.079542190E-1,-8.690543547E0,1.935644962E1
1.481720458E0,-6.408031461E0,-1.083161616E1,1.220876994E0
1.491712375E0,-1.094532112E1,-1.153762068E1,-1.939687844E1
1.501707375E0,-7.845800979E0,-6.561841300E0,-5.686244144E0
1.511702375E0,-5.862914257E0,-1.346380110E1,-1.128964026E0
1.521698375E0,-5.112435238E0,-1.450422893E1,-1.447383218E0
1.531693375E0,-4.104365904E0,-8.659775498E0,-2.375846073E0
1.541688375E0,-2.607120847E0,-8.361030725E0,-2.269714723E0
1.551684375E0,-1.708297967E0,-6.646345260E0,-1.088599527E0
1.561679375E0,-2.697373205E-1,-6.448122311E0,-1.445682701E0
1.571675375E0,3.635868859E-1,-1.999560642E0,-9.113949788E-1
1.581670375E0,-4.451017499E-2,2.697387823E0,-7.070456091E-1
1.591665375E0,-1.851018561E0,6.156486583E0,-6.265778352E-1
1.601661375E0,3.091449228E0,4.991335309E-1,2.801751852E-1
1.611656375E0,8.165366517E0,-1.004171872E0,2.364285689E0
1.621651375E0,1.322684386E1,7.020050168E-2,5.898763536E0
1.631647375E0,1.678628259E1,-5.919124711E-1,3.639178383E0
1.641642375E0,1.130961435E1,5.375646481E-1,2.839978609E0
1.651637375E0,5.149206623E0,-2.845224146E0,3.752896203E0
1.661633375E0,4.367901667E0,-3.436966171E0,1.471113996E0
1.671628375E0,3.223706229E0,-7.614940041E-1,-8.701729855E-1
1.681624375E0,-2.794308347E-1,-1.316904062E-1,-1.452600542E0
1.691619375E0,-1.589059206E0,-1.383188683E0,-2.665847358E0
1.701614375E0,-3.483806169E0,1.516565719E0,-4.466226107E0
1.711610375E0,-2.097307377E0,-3.247352369E0,-5.993803010E0
1.721605375E0,-9.664968002E-1,-1.929529710E0,-1.283820516E0
1.731600375E0,-5.505521911E-1,8.528348216E-1,2.001495047E0
1.741596375E0,-2.415052092E0,-2.473762815E0,1.060656999E0
1.751591375E0,-5.016456701E0,-1.163137785E0,1.439224013E0
1.761586375E0,-6.247951069E0,1.073398228E0,1.205493262E0
1.771582375E0,-6.351728622E0,9.925853223E-1,9.443721056E-1
1.781577375E0,-5.599504793E0,2.092497750E0,1.137356535E0
1.791573375E0,-4.618092915E0,3.472784752E0,9.249681205E-2
1.801568375E0,-4.329552703E0,5.088240044E0,-4.926366895E-2
1.811563375E0,-3.711538846E0,6.334598619E0,5.113661984E-1
1.821559375E0,-4.372641420E0,7.891084156E0,-1.529587761E-1
1.831554375E0,-5.069637128E0,8.648884474E0,-7.057505970E-1
1.841549375E0,-5.394537081E0,8.903831263E0,-1.248270614E0
1.851545375E0,-5.823792876E0,8.870381681E0,-1.832002831E0
