"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.473014167E0,8.235369325E-1,1.616201550E-1,9.999068975E-1
3.483010167E0,8.384306431E-1,1.680066735E-1,1.051379919E0
3.493005167E0,8.549708128E-1,2.035364062E-1,1.124115109E0
3.503000167E0,8.863292336E-1,2.245644629E-1,1.218623996E0
3.512996167E0,9.086262584E-1,2.856106460E-1,1.312509060E0
3.522991167E0,9.185137749E-1,3.307024837E-1,1.425946355E0
3.532987167E0,9.582479596E-1,3.101093471E-1,1.548232198E0
3.542982167E0,9.824041724E-1,2.805176377E-1,1.627407193E0
3.552973417E0,1.014296770E0,3.070759475E-1,1.673231721E0
3.562969417E0,1.065450191E0,3.494151533E-1,1.708894849E0
3.572964417E0,1.109852195E0,3.588959277E-1,1.740410089E0
3.582959417E0,1.133310437E0,2.765941322E-1,1.760280728E0
3.592955417E0,1.142953277E0,2.139047682E-1,1.800859571E0
3.602950417E0,1.175473690E0,2.943055928E-1,1.869354486E0
3.612945417E0,1.178535461E0,3.663912416E-1,1.914939523E0
3.622941417E0,1.227933645E0,6.562891603E-1,1.931249499E0
3.632936417E0,1.167839766E0,5.760802031E-1,2.056377411E0
3.642931417E0,1.163973927E0,5.976901650E-1,2.163989544E0
3.652927417E0,1.203374743E0,7.116309404E-1,2.195522785E0
3.662922417E0,1.219436765E0,8.255167603E-1,2.182396889E0
3.672917417E0,1.212360263E0,1.030834913E0,2.034576416E0
3.682913417E0,1.249164939E0,1.189116240E0,2.073217154E0
3.692908417E0,1.255598545E0,1.134279609E0,2.122347355E0
3.702903417E0,1.247091889E0,1.007335544E0,2.098829269E0
3.712899417E0,1.202109814E0,7.959926128E-1,2.042509794E0
3.722894417E0,1.194993138E0,6.908488274E-1,2.022970200E0
3.732889417E0,1.214344621E0,6.570316553E-1,2.038492918E0
3.742885417E0,1.222532272E0,6.205673814E-1,2.067030191E0
3.752880417E0,1.224104762E0,6.396085024E-1,2.034713507E0
3.762876417E0,1.251282334E0,7.619850039E-1,2.001418114E0
3.772871417E0,1.223124027E0,7.776942253E-1,1.909726143E0
3.782866417E0,1.189736009E0,5.913075209E-1,1.829321027E0
3.792862417E0,1.156155109E0,4.317021370E-1,1.869426489E0
3.802857417E0,1.099267006E0,4.576717019E-1,1.906515002E0
3.812852417E0,1.160213828E0,8.487135172E-1,1.877463698E0
3.822848417E0,1.267889738E0,1.168984532E0,1.874534845E0
3.832843417E0,1.273428679E0,1.009425521E0,1.823500872E0
3.842838417E0,1.208874106E0,6.469517350E-1,1.771174550E0
3.852834417E0,1.154181838E0,5.218136907E-1,1.739124537E0
3.862829417E0,1.131666899E0,5.436790586E-1,1.752841353E0
3.872824417E0,1.096618652E0,5.215070844E-1,1.764530420E0
3.882820417E0,1.114399552E0,4.925449193E-1,1.806168675E0
3.892815417E0,1.148125648E0,4.872743487E-1,1.862030268E0
3.902810417E0,1.120145321E0,4.891233742E-1,1.895523429E0
3.912806417E0,1.002997637E0,3.621554077E-1,1.891484022E0
3.922801417E0,8.933790922E-1,2.203276902E-1,1.860234022E0
3.932796417E0,8.355374932E-1,2.351207286E-1,1.853608727E0
3.942792417E0,7.643461227E-1,3.208452463E-1,1.805560589E0
3.952787417E0,6.688868999E-1,1.879398823E-1,1.698883653E0
3.962782417E0,6.296787858E-1,3.637085855E-2,1.570218444E0
3.972778417E0,6.724357605E-1,-2.045930550E-2,1.488079429E0
3.982773417E0,7.114452124E-1,-7.581337541E-2,1.407814145E0
