"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.773339167E0,-3.424892426E1,-3.708659363E1,1.653165817E-1
2.783334167E0,-3.326977158E1,-3.802961731E1,1.307783127E-1
2.793329167E0,-3.227038956E1,-3.893942261E1,8.290576935E-2
2.803325167E0,-3.136659431E1,-3.965394974E1,-7.220077515E-2
2.813320167E0,-3.037276459E1,-4.048359680E1,-2.430362701E-1
2.823316167E0,-2.930594635E1,-4.131220627E1,-4.548196793E-1
2.833311167E0,-2.819940567E1,-4.212146759E1,-7.638483047E-1
2.843306167E0,-2.710969925E1,-4.288169479E1,-1.192030907E0
2.853302167E0,-2.595685577E1,-4.362942123E1,-1.608670235E0
2.863297167E0,-2.478951263E1,-4.427225494E1,-2.160637856E0
2.873293167E0,-2.361408043E1,-4.489907837E1,-2.658322334E0
2.883288167E0,-2.244829941E1,-4.547743988E1,-3.101523399E0
2.893283167E0,-2.123775864E1,-4.610442734E1,-3.660349846E0
2.903279167E0,-2.001060486E1,-4.670380402E1,-4.219807625E0
2.913274167E0,-1.879821587E1,-4.715267563E1,-4.853922844E0
2.923269167E0,-1.767465210E1,-4.764227295E1,-5.563681602E0
2.933265167E0,-1.653357887E1,-4.798532867E1,-6.380026817E0
2.943260167E0,-1.511653137E1,-4.869153595E1,-5.841282845E0
2.953255167E0,-1.386552238E1,-4.907390594E1,-6.216012001E0
2.963251167E0,-1.257806587E1,-4.943715286E1,-6.832114220E0
2.973246167E0,-1.134427071E1,-4.970462418E1,-7.552083015E0
2.983242167E0,-1.009259415E1,-4.986809921E1,-8.279858589E0
2.993237167E0,-8.931869507E0,-4.995530701E1,-8.970295906E0
3.003232167E0,-7.816251755E0,-5.010804367E1,-9.712817192E0
3.013228167E0,-6.771698952E0,-5.008612823E1,-1.060021687E1
3.023223167E0,-5.782018661E0,-5.013033295E1,-1.144193745E1
3.033219167E0,-4.867884636E0,-5.008606339E1,-1.220804310E1
3.043214167E0,-4.020334244E0,-4.998820877E1,-1.290288448E1
3.053209167E0,-3.224133492E0,-4.985993195E1,-1.365043736E1
3.063205167E0,-2.408751488E0,-4.983041000E1,-1.429971790E1
3.073200167E0,-1.675237656E0,-4.962179565E1,-1.492597294E1
3.083195167E0,-1.003307343E0,-4.942834473E1,-1.563617039E1
