"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.215561208E0,7.163806558E-1,-4.849584579E0,-2.458031178E-1
1.225581208E0,1.229797080E-1,-4.990705490E0,-5.028369427E-1
1.235600208E0,-5.821776986E-1,-3.827797174E0,-1.369706154E0
1.245619208E0,-1.309496641E0,-2.534752131E0,-2.338507414E0
1.255639208E0,-1.710524797E0,-1.885204315E0,-3.127322912E0
1.265658208E0,-1.888918519E0,-1.506860137E0,-3.711041212E0
1.275677208E0,-1.983806729E0,-1.052657247E0,-4.179657459E0
1.285697208E0,-1.953089714E0,-4.122110903E-1,-4.727975845E0
1.295716208E0,-1.853124499E0,3.047323525E-1,-5.252833366E0
1.305735208E0,-1.716866612E0,9.910001755E-1,-5.760492802E0
1.315755208E0,-1.601490736E0,1.383911729E0,-6.213629246E0
1.325774208E0,-1.576170087E0,1.340200186E0,-6.449376106E0
1.335793208E0,-1.561847687E0,1.171687365E0,-6.339792252E0
1.345813208E0,-1.556987762E0,8.790254593E-1,-6.070668221E0
1.355832208E0,-1.550954938E0,5.280876756E-1,-5.769977093E0
1.365851208E0,-1.539889574E0,2.468207330E-1,-5.487807751E0
1.375871208E0,-1.546112537E0,2.904552966E-2,-5.241595268E0
1.385890208E0,-1.521153212E0,-1.639460772E-2,-5.064381123E0
1.395909208E0,-1.397877574E0,1.813064963E-1,-4.897213459E0
1.405929208E0,-1.326174378E0,3.333720267E-1,-4.591351032E0
1.415948208E0,-1.262180209E0,3.495731056E-1,-4.133100510E0
1.425968208E0,-1.150180936E0,4.760599434E-1,-3.404422045E0
1.435987208E0,-1.155506492E0,7.134693265E-1,-2.641435385E0
1.446006208E0,-1.087765932E0,9.710858464E-1,-1.911845565E0
1.456026208E0,-9.042301774E-1,1.449836612E0,-1.347233057E0
1.466045208E0,-5.878645182E-1,2.138362169E0,-9.791415334E-1
1.476064208E0,-1.819577366E-1,2.774066210E0,-5.917741060E-1
1.486084208E0,2.464374602E-1,3.353517294E0,-2.535735369E-1
1.496103208E0,5.018178225E-1,3.619235516E0,-3.699118271E-2
1.506122208E0,7.022433877E-1,3.685740948E0,6.637044996E-2
