"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.876299750E0,-1.940697670E1,3.318377304E1,3.382518005E1
1.886294500E0,-1.948922729E1,3.360014725E1,3.356895447E1
1.896289500E0,-1.954525375E1,3.397125626E1,3.329181290E1
1.906284500E0,-1.961779976E1,3.443048477E1,3.274320984E1
1.916279500E0,-1.963898849E1,3.538521957E1,3.174706841E1
1.926274500E0,-1.955857849E1,3.591957474E1,3.132641602E1
1.936269500E0,-1.932421875E1,3.652685165E1,3.081696129E1
1.946264500E0,-1.916299629E1,3.720584488E1,3.045065498E1
1.956259500E0,-1.889377975E1,3.794906235E1,3.009200287E1
1.966254500E0,-1.861977577E1,3.864088821E1,2.936917877E1
1.976249500E0,-1.823492050E1,3.947890091E1,2.858955765E1
1.986244500E0,-1.770782852E1,4.012537766E1,2.794843292E1
1.996239500E0,-1.720869827E1,4.082540512E1,2.742815399E1
2.006234500E0,-1.646791077E1,4.144721603E1,2.719330788E1
2.016229500E0,-1.557420254E1,4.185618973E1,2.746785355E1
2.026224500E0,-1.460898495E1,4.214337540E1,2.804761505E1
2.036219500E0,-1.370250034E1,4.251594162E1,2.807756805E1
2.046214500E0,-1.294342995E1,4.297879410E1,2.764006615E1
2.056209500E0,-1.207466888E1,4.327334976E1,2.774242783E1
2.066204500E0,-1.119604111E1,4.340058517E1,2.848538971E1
2.076199500E0,-1.039779663E1,4.359246445E1,2.865221786E1
2.086194500E0,-9.656541824E0,4.371554947E1,2.875874329E1
2.096189500E0,-8.801125526E0,4.385289383E1,2.900568008E1
2.106184500E0,-8.027269363E0,4.401663589E1,2.898338127E1
2.116179500E0,-7.285030365E0,4.413492966E1,2.896229935E1
2.126174500E0,-6.659640312E0,4.436008072E1,2.846891022E1
2.136170500E0,-5.985341549E0,4.446790695E1,2.792688751E1
2.146165500E0,-5.263916969E0,4.462186813E1,2.755673599E1
2.156160500E0,-4.553935051E0,4.490607071E1,2.703005219E1
2.166155500E0,-3.913197517E0,4.521707535E1,2.654191208E1
